mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__C3,True,3.136603733758504
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__C4,False,1.038354407982936
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__Cz,False,2.8057956576292766
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__Fz,False,0.2258343708840444
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__Oz,False,2.1321026304123865
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__PO7,False,0.7736881249063
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__PO8,False,2.870626857803818
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_delta__Pz,False,0.1695082432266233
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__C3,False,1.690071353698742
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__C4,False,2.2727497970959383
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__Cz,False,0.22464567982469
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__Fz,False,0.7907427682446092
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__Oz,False,0.3534007029012976
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__PO7,False,0.6036165521349397
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__PO8,False,0.4342634706432607
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_delta__Pz,False,0.1562214067893381
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__C3,False,0.908524311851074
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__C4,False,0.6684275327758857
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__Cz,False,1.3391473522661248
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__Fz,False,1.3922047527660122
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__Oz,False,1.164346633819674
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__PO7,False,0.4638169150765274
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__PO8,True,2.9014915261763665
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_theta__Pz,False,0.1182538096400742
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__C3,False,0.0696776565294296
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__C4,False,1.0986816797742167
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__Cz,True,4.797455316904573
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__Fz,False,0.9879161431751236
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__Oz,False,0.559483077424732
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__PO7,False,0.1817005930920837
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__PO8,False,1.3432754771788178
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_theta__Pz,False,0.2661231118246667
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__C3,False,2.007088671322745
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__C4,True,3.1973731968385057
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__Cz,False,1.0471632040155383
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__Fz,False,0.2644909428370376
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__Oz,False,1.4456170623279925
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__PO7,False,1.235322596025342
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__PO8,False,0.1254775829409995
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_alpha__Pz,False,0.8029268439088973
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__C3,False,0.8800244252364212
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__C4,True,4.262309591742279
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__Cz,False,0.3831984706825077
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__Fz,True,3.0920189367929423
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__Oz,False,0.0656906705312339
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__PO7,False,0.1734760419037722
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__PO8,False,1.6473285042747727
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_alpha__Pz,False,0.0739739457611388
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__C3,False,0.9596215832378984
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__C4,False,1.6301432009684496
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__Cz,False,0.3747494886070582
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__Fz,False,0.7083537116225012
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__Oz,False,0.8612207828784927
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__PO7,False,2.100554195473987
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__PO8,False,1.008274348985498
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_beta__Pz,True,3.3343829524904143
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__C3,False,0.7194732092909174
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__C4,False,0.2907032480149432
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__Cz,False,2.325674454846168
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__Fz,False,0.7648508501838379
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__Oz,False,0.8308049814901453
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__PO7,False,0.8575082730280115
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__PO8,False,0.7063159025661582
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_beta__Pz,False,0.8165668162236054
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__C3,False,0.3513704301549843
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__C4,False,0.5380001067903609
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__Cz,False,0.2717229689371895
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__Fz,False,0.949972019006506
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__Oz,False,0.4508670585836164
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__PO7,False,0.9315461834046128
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__PO8,False,1.749255340208021
individual,P19,arousal,eeg,svm,10,10,1,eeg_bp_gamma__Pz,False,0.3633210957207756
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__C3,False,0.6472363415405019
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__C4,False,0.1476446249418582
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__Cz,False,1.6474872050883935
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__Fz,False,0.9766853104294866
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__Oz,False,0.0691756442223323
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__PO7,False,0.034275993453497
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__PO8,False,0.4090230643651792
individual,P19,arousal,eeg,svm,10,10,1,eeg_se_gamma__Pz,False,0.7277970247221045
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__C3,False,1.198724146794001
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__C4,False,1.2235929797645235
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__Cz,False,0.0325221101938588
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__Fz,False,0.2456497656403782
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__Oz,False,0.7779338806082438
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__PO7,False,1.0850164659703336
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__PO8,False,0.94729549325835
individual,P19,arousal,eeg,svm,10,10,2,eeg_sd__Pz,False,0.3439610142543715
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__C3,False,0.3448471902469915
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__C4,False,1.1997973242559008
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__Cz,False,2.200360098392826
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__Fz,False,1.6269406166302778
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__Oz,False,0.8203803617341339
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__PO7,False,0.365959293894638
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__PO8,False,3.5278318925879426
individual,P19,arousal,eeg,svm,10,10,2,eeg_se__Pz,False,2.3369870050952355
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__C3,False,0.9244991639628282
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__C4,False,1.630020498378732
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__Cz,False,2.667813373207512
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__Fz,False,0.5095988628118738
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__Oz,False,0.994470894594252
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__PO7,False,0.6724768994169146
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__PO8,False,3.159056499986397
individual,P19,arousal,eeg,svm,10,10,2,eeg_hm__Pz,False,3.296026349434665
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__C3,True,4.43782385122416
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__C4,True,3.634812053590458
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__Cz,False,2.4378474620405286
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__Fz,False,2.054965886302788
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__Oz,False,0.9981081299936388
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__PO7,False,1.0620283627351068
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__PO8,True,6.157169866583802
individual,P19,arousal,eeg,svm,10,10,2,eeg_hc__Pz,False,3.116725475730086
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__C3,False,3.328811525298256
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__C4,False,2.539846415874754
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__Cz,False,2.260420390324531
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__Fz,False,1.8044592767497407
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__Oz,False,0.4448140047807148
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__PO7,False,0.5071138078107321
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__PO8,True,4.105102378996814
individual,P19,arousal,eeg,svm,10,10,2,eeg_mf_hz__Pz,True,5.373248708408742
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__C3,True,4.387547231197891
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__C4,True,3.855232810730595
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__Cz,False,1.6421937296445068
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__Fz,False,1.2050282470459623
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__Oz,False,1.4212633790832627
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__PO7,False,0.9669796552258232
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__PO8,True,3.90729568419938
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_delta__Pz,False,2.218257823340778
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__C3,False,1.9513796678822108
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__C4,False,0.3050945181454632
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__Cz,False,0.2342275845700998
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__Fz,False,1.1758869770230576
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__Oz,False,0.3077847816465804
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__PO7,False,0.6888062939209603
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__PO8,False,0.0010259547272543
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_delta__Pz,False,0.3092903619818083
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__C3,False,0.8529224507607275
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__C4,False,1.721655394819052
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__Cz,False,0.0005662436237617
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__Fz,False,1.2243102243159338
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__Oz,False,0.1249409992791758
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__PO7,False,1.2153525686327913
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__PO8,False,0.5143576377884395
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_theta__Pz,False,1.3879605063934175
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__C3,False,0.0411887799246737
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__C4,False,0.5466335852177613
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__Cz,False,2.5509516474549505
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__Fz,False,3.461565791400018
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__Oz,False,1.8981601954593528
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__PO7,False,1.315756164801822
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__PO8,False,0.4892501217530982
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_theta__Pz,False,0.1180387216732039
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__C3,False,2.220684599296284
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__C4,False,1.531083817916317
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__Cz,False,0.3704488435183449
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__Fz,False,0.1100464375470713
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__Oz,False,1.0724180727188335
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__PO7,False,1.4513799519861816
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__PO8,False,1.0446067149099088
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_alpha__Pz,False,0.0177554342407678
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__C3,False,1.2995779142490274
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__C4,False,1.0789508066027902
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__Cz,False,0.1105754621155233
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__Fz,False,2.938666137499985
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__Oz,False,0.405083152091673
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__PO7,False,0.0600004639987107
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__PO8,True,3.886299014264454
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_alpha__Pz,False,0.0852572814938206
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__C3,True,4.095278988075478
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__C4,False,1.814735085797321
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__Cz,False,0.8760942892936266
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__Fz,False,1.0344025494916864
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__Oz,False,0.1834231422656278
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__PO7,False,1.7384869799080669
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__PO8,False,1.219916246986648
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_beta__Pz,False,3.2126336350210134
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__C3,False,0.8652048019160263
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__C4,False,0.08373474151876
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__Cz,False,0.1676047773133277
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__Fz,False,0.0415145453782753
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__Oz,False,0.2302716868238983
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__PO7,False,0.5958620881604775
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__PO8,False,1.5598825210968523
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_beta__Pz,False,0.0680831659640121
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__C3,False,0.5960860574217824
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__C4,False,0.5521790455145664
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__Cz,False,0.5517085220712525
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__Fz,False,0.4006628814870454
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__Oz,False,0.1979485836194286
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__PO7,False,1.0789854595662858
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__PO8,False,0.4778474547129441
individual,P19,arousal,eeg,svm,10,10,2,eeg_bp_gamma__Pz,False,0.3540246692979778
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__C3,False,0.1300148285170796
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__C4,False,0.2073165104717598
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__Cz,False,0.8578313556396365
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__Fz,False,1.252431179783458
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__Oz,False,0.2130757764312635
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__PO7,False,0.0206578146238469
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__PO8,False,0.9198686070381792
individual,P19,arousal,eeg,svm,10,10,2,eeg_se_gamma__Pz,False,0.2530132440447518
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__C3,False,2.4956756200406254
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__C4,True,3.958258790126487
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__Cz,False,0.5475474869705753
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__Fz,False,0.4992799399130092
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__Oz,False,1.3993946927322387
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__PO7,False,1.2272067521685617
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__PO8,False,0.3418297483654454
individual,P19,arousal,eeg,svm,10,10,3,eeg_sd__Pz,False,0.625270576133586
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__C3,False,1.5792909875442516
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__C4,True,3.7209449247707496
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__Cz,False,2.765896257776724
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__Fz,False,0.9830423305043696
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__Oz,False,2.21451470390412
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__PO7,False,0.0022825703905674
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__PO8,False,2.525475858578428
individual,P19,arousal,eeg,svm,10,10,3,eeg_se__Pz,False,3.182606354798309
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__C3,False,0.8356724485898009
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__C4,False,0.1680359074666669
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__Cz,False,1.740091709757879
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__Fz,False,0.4444743676591937
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__Oz,False,1.615474694226717
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__PO7,False,1.4482608541174296
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__PO8,False,1.8956326921792828
individual,P19,arousal,eeg,svm,10,10,3,eeg_hm__Pz,False,1.476985521371663
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__C3,False,2.343000662393264
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__C4,False,2.185149403854486
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__Cz,False,3.308892809200872
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__Fz,False,1.5792085407853178
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__Oz,False,1.4981168053203189
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__PO7,False,2.501761148541956
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__PO8,True,3.3921401758241325
individual,P19,arousal,eeg,svm,10,10,3,eeg_hc__Pz,False,1.8754319226599752
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__C3,False,1.9555707848856096
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__C4,False,2.375784208379501
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__Cz,True,5.078659267344003
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__Fz,False,1.13946998250928
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__Oz,False,1.018688861716318
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__PO7,False,2.3008310010480693
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__PO8,False,3.0218942444339176
individual,P19,arousal,eeg,svm,10,10,3,eeg_mf_hz__Pz,True,3.598802115629121
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__C3,True,4.720982348109501
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__C4,False,1.87914501500598
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__Cz,False,3.308981563702245
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__Fz,False,0.308510626357369
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__Oz,False,2.4722020085307483
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__PO7,False,0.8105782205450236
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__PO8,False,2.434612718381527
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_delta__Pz,False,0.7667610589434631
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__C3,False,2.375874286166212
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__C4,False,1.602528708820515
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__Cz,False,0.7389150959416423
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__Fz,False,1.142167821935871
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__Oz,False,0.0300291192405292
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__PO7,False,0.3684504238559617
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__PO8,False,0.0729693835855028
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_delta__Pz,False,0.0370326104217072
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__C3,False,0.1119776240040835
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__C4,False,0.750891037531236
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__Cz,False,0.2002911371966937
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__Fz,False,1.6244608126335762
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__Oz,False,0.5348202823824233
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__PO7,False,0.2010631219221052
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__PO8,False,1.4482010444695768
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_theta__Pz,False,0.8344661552028394
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__C3,False,0.0351211635654665
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__C4,False,0.884534753503045
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__Cz,True,6.906678290249465
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__Fz,False,2.3563984036075056
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__Oz,False,2.396297134920041
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__PO7,False,0.0732076906345811
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__PO8,False,1.2603912912854118
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_theta__Pz,False,0.3374813924651644
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__C3,False,3.230223819725776
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__C4,True,5.193649119381035
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__Cz,False,2.543146735801468
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__Fz,False,0.5378916406795804
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__Oz,False,1.4596031136972605
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__PO7,False,3.2436087863181
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__PO8,False,0.4070000322190066
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_alpha__Pz,False,0.6246839138369122
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__C3,False,1.3642765882091414
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__C4,True,4.45934662628718
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__Cz,False,0.5297543735904339
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__Fz,False,2.529422188251517
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__Oz,False,0.1466670983966901
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__PO7,False,0.2194174952556866
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__PO8,False,0.2745053827176286
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_alpha__Pz,False,0.5251622205717347
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__C3,False,2.418991004101735
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__C4,False,2.091890631399175
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__Cz,False,1.3118679013984262
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__Fz,False,1.7598118466648367
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__Oz,False,0.4172984358945724
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__PO7,False,2.895931973514278
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__PO8,False,1.1478397501570756
individual,P19,arousal,eeg,svm,10,10,3,eeg_bp_beta__Pz,True,5.255391522436901
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_beta__C3,False,1.3500505095152158
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_beta__C4,False,0.6804468200483341
individual,P19,arousal,eeg,svm,10,10,3,eeg_se_beta__Cz,False,0.650842206976109
