mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_delta__Cz,True,4.848230697939885
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_delta__Fz,False,1.0362032644422972
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_delta__Oz,False,1.1321732199137904
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_delta__PO7,False,0.13863996300497827
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_delta__PO8,False,1.5073804132965987
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_delta__Pz,False,0.10096362006914822
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__C3,False,0.6076509069451145
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__C4,False,0.974413754381331
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__Cz,False,0.7671766761935894
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__Fz,False,0.022798455248053705
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__Oz,False,0.7512298406806949
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__PO7,False,0.9496400943770696
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__PO8,False,0.0004922657821416559
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_theta__Pz,False,0.07747754093152481
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__C3,False,0.006487709964766742
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__C4,True,2.9633893273919103
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__Cz,True,3.833884838185659
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__Fz,False,0.5873033287228894
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__Oz,True,3.3140179366225886
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__PO7,False,0.9516374333370553
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__PO8,False,1.3704096943028494
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_theta__Pz,False,0.5068142212192008
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__C3,False,1.0015454147507272
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__C4,False,0.14347120260044255
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__Cz,False,1.2117793961746157
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__Fz,False,0.10620367655307977
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__Oz,False,0.1595515259242916
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__PO7,False,0.28113607013329334
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__PO8,False,0.5602512187021046
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_alpha__Pz,False,0.13425085785951799
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__C3,False,1.5306128353627562
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__C4,False,0.4526124219064314
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__Cz,False,0.33410342360637074
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__Fz,False,0.0691151591313439
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__Oz,False,0.031348533227221906
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__PO7,False,2.3008094597866426
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__PO8,False,0.04141872275627155
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_alpha__Pz,True,3.298775611695183
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__C3,False,1.032529284728397
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__C4,False,0.00437755068342838
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__Cz,False,0.27885424014715393
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__Fz,False,0.037497135399693925
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__Oz,False,0.054265932452464534
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__PO7,False,0.22252100568507097
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__PO8,False,0.02892164030468286
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_beta__Pz,False,0.4232587212807742
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__C3,False,0.028102521201822765
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__C4,False,1.6975094681366796
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__Cz,False,0.0021950509393371715
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__Fz,False,0.0686502524278805
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__Oz,False,0.8939337788832371
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__PO7,False,0.02682659103098449
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__PO8,False,0.9425987436603783
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_beta__Pz,False,0.07346138911511287
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__C3,False,0.026064419909286634
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__C4,False,0.6722200264598264
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__Cz,True,3.054119683807873
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__Fz,False,0.006675951088786987
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__Oz,False,0.6979167572633136
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__PO7,False,0.17145728130667526
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__PO8,False,0.056221676250953125
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_bp_gamma__Pz,False,0.6390064935455789
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__C3,False,0.1279460738803987
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__C4,False,0.047055136027339
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__Cz,False,0.1932722929678689
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__Fz,False,0.8964441006809809
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__Oz,False,0.04054561566950084
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__PO7,False,2.2213097680311336
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__PO8,False,0.07808412534825743
individual,P10,P10,valence,multimodal,knn,10,10,3,eeg_se_gamma__Pz,False,0.020223054746781998
individual,P10,P10,valence,multimodal,knn,10,10,3,video_irisdo_norm_mean,False,0.14181425297665184
individual,P10,P10,valence,multimodal,knn,10,10,3,video_irisdo_norm_std,False,0.08085795049248874
individual,P10,P10,valence,multimodal,knn,10,10,3,video_eso_norm_mean,False,0.0011362214027392222
individual,P10,P10,valence,multimodal,knn,10,10,3,video_eso_norm_std,False,0.7828654316766934
individual,P10,P10,valence,multimodal,knn,10,10,3,video_enso_norm_mean,False,0.46098416871410336
individual,P10,P10,valence,multimodal,knn,10,10,3,video_enso_norm_std,False,0.4243958604703759
individual,P10,P10,valence,multimodal,knn,10,10,3,video_mnso_norm_mean,False,0.015542281735716361
individual,P10,P10,valence,multimodal,knn,10,10,3,video_mnso_norm_std,False,0.31591414489310893
individual,P10,P10,valence,multimodal,knn,10,10,3,video_mwo_norm_mean,False,1.5410215753329586
individual,P10,P10,valence,multimodal,knn,10,10,3,video_mwo_norm_std,False,0.017701981593769553
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__C3,False,1.2250615467368826
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__C4,False,0.46167966154381124
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__Cz,True,6.2087194054907355
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__Fz,False,0.3929196155863031
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__Oz,True,6.438418025649995
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__PO7,False,0.9795946053595521
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__PO8,False,0.8649087870577794
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_sd__Pz,False,1.2022388053885955
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__C3,False,1.0776679131988776
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__C4,False,0.027753396545767802
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__Cz,False,1.3643403452883087
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__Fz,False,0.08434012367498901
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__Oz,False,2.376840846677727
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__PO7,False,0.19487368274991546
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__PO8,False,0.9726184500826898
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se__Pz,False,3.5164153695820035
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__C3,False,3.1880945916431567
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__C4,False,2.7065174379139876
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__Cz,False,3.289354976088935
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__Fz,False,1.8637528685960394
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__Oz,True,11.992224237421805
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__PO7,False,4.950216190980384
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__PO8,False,2.8293326199074618
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hm__Pz,False,3.9857118926683306
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__C3,False,0.2999065815963985
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__C4,False,0.49527482557808594
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__Cz,False,0.5660470645921389
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__Fz,False,0.049316849022992076
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__Oz,False,4.732045351735946
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__PO7,False,0.41265915985637286
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__PO8,False,0.19036516395945394
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_hc__Pz,False,0.1702253008880034
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__C3,False,1.4611398963730562
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__C4,False,3.540983606557376
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__Cz,False,0.935292226607278
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__Fz,False,0.38078703703703687
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__Oz,True,8.732904606696982
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__PO7,False,2.5462753950338617
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__PO8,False,0.4960892294185715
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_mf_hz__Pz,False,0.08234071185437929
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__C3,False,2.908913559917762
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__C4,True,10.994871729441751
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__Cz,False,2.497005079758455
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__Fz,False,0.6211300500170328
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__Oz,True,9.013850172948514
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__PO7,False,2.036807814439423
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__PO8,False,0.9000038905032378
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_delta__Pz,False,2.9111487082249368
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__C3,False,0.6828303743074492
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__C4,False,3.108844050875631
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__Cz,False,4.82520577876302
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__Fz,False,0.6190787153440123
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__Oz,False,0.13048336614327458
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__PO7,False,0.7397069959195609
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__PO8,False,1.856702929852255
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_delta__Pz,False,0.3147447588689492
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__C3,True,4.986829953502933
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__C4,False,0.00047154415301288015
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__Cz,True,5.297317783507417
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__Fz,False,3.923136469630411
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__Oz,True,5.002129546181395
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__PO7,True,5.143825132341019
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__PO8,False,2.438345074232514
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_theta__Pz,False,2.1334588111151818
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__C3,False,0.43237086231586064
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__C4,False,0.09073888626138743
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__Cz,False,1.4029823239748398
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__Fz,False,1.0575996783206716
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__Oz,False,4.612122054908635
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__PO7,False,0.7364770476739048
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__PO8,False,0.1411718173158977
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_theta__Pz,False,0.6772810480745821
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__C3,False,1.0975588613569793
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__C4,False,0.22671466929140238
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__Cz,False,2.947658437986792
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__Fz,False,0.3296986350750261
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__Oz,False,0.7326186001482797
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__PO7,False,0.4314899451035407
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__PO8,False,0.9865890945571193
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_alpha__Pz,False,2.047903000811378
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__C3,False,2.699130835998073
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__C4,False,1.353091740823804
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__Cz,False,0.20877514220741264
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__Fz,False,0.08468686327045996
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__Oz,False,0.08014226967250984
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__PO7,False,0.31640166769809225
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__PO8,False,0.057058966966070955
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_alpha__Pz,False,1.905677193627114
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__C3,False,1.2602778314153695
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__C4,False,0.07134677782124127
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__Cz,False,0.7612850410616734
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__Fz,False,0.015286000509290536
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__Oz,False,0.35817830883288143
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__PO7,False,0.019834383883179367
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__PO8,False,0.02877370535878584
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_beta__Pz,False,0.19435442580694468
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__C3,False,2.2533371998436325
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__C4,False,0.4076073016558209
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__Cz,False,0.03796664534221034
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__Fz,False,0.22898416107736605
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__Oz,False,1.031764645419289
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__PO7,False,0.3305020009642914
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__PO8,False,0.15114819643324812
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_beta__Pz,False,0.23668636997652054
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__C3,False,0.9542038798127299
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__C4,False,0.05548808222125478
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__Cz,False,0.228686176569666
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__Fz,False,0.8882756504069039
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__Oz,False,0.00016895625939535781
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__PO7,False,0.17170733023619408
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__PO8,False,2.8560149439660516
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_bp_gamma__Pz,False,0.13952764442341098
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__C3,False,0.10407783662717951
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__C4,False,0.0006214931641267366
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__Cz,False,0.07859218835671919
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__Fz,False,0.7103481337927637
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__Oz,False,2.6420512258902322
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__PO7,False,0.2607223763652249
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__PO8,False,0.019517397189028115
individual,P10,P10,valence,multimodal,knn,10,10,4,eeg_se_gamma__Pz,False,0.6521756131858568
individual,P10,P10,valence,multimodal,knn,10,10,4,video_irisdo_norm_mean,False,0.016082021646661122
individual,P10,P10,valence,multimodal,knn,10,10,4,video_irisdo_norm_std,False,0.07239481013485582
individual,P10,P10,valence,multimodal,knn,10,10,4,video_eso_norm_mean,False,0.6220745181585972
individual,P10,P10,valence,multimodal,knn,10,10,4,video_eso_norm_std,False,0.020557479298896862
individual,P10,P10,valence,multimodal,knn,10,10,4,video_enso_norm_mean,False,0.289056720715878
individual,P10,P10,valence,multimodal,knn,10,10,4,video_enso_norm_std,False,0.2711053132125988
individual,P10,P10,valence,multimodal,knn,10,10,4,video_mnso_norm_mean,False,1.1662323666894299
individual,P10,P10,valence,multimodal,knn,10,10,4,video_mnso_norm_std,False,0.6467138234991051
individual,P10,P10,valence,multimodal,knn,10,10,4,video_mwo_norm_mean,False,1.8947322965886393
individual,P10,P10,valence,multimodal,knn,10,10,4,video_mwo_norm_std,False,0.08744613484283538
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__C3,False,2.120136559029403
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__C4,False,1.864365216709906
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__Cz,True,2.939799519476163
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__Fz,False,0.40365970614343455
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__Oz,False,2.510957575061468
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__PO7,False,0.3087376719440795
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__PO8,False,0.29356756266717504
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_sd__Pz,False,0.7190970390818882
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__C3,False,2.341740216703716
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__C4,False,0.3087005790574402
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__Cz,True,2.9393992686141086
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__Fz,False,0.010245901476448235
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__Oz,False,1.825896586506384
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__PO7,False,0.28630901355478056
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__PO8,False,0.43129969036656474
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se__Pz,False,1.8194181830724503
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__C3,False,2.3164663650422472
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__C4,True,3.1680683974742054
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__Cz,False,0.2599049872097402
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__Fz,False,0.9451365112475792
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__Oz,False,1.7821447278010156
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__PO7,False,2.5184449142424628
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__PO8,False,0.05802059163313033
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hm__Pz,False,0.9691140078594812
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__C3,False,0.00018095725887780714
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__C4,False,1.2709810529193062
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__Cz,False,0.6473056041078138
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__Fz,False,0.1709814489410407
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__Oz,False,0.07920978798506631
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__PO7,False,0.05240310997521223
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__PO8,False,0.4798820288182891
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_hc__Pz,False,0.025184273688852753
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__C3,False,0.6692787327266604
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__C4,True,5.146177862334752
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__Cz,False,0.4017470248129974
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__Fz,False,1.186227275237817
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__Oz,False,1.9284104420664068
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__PO7,False,1.2952514912349238
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__PO8,False,0.34997999938459656
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_mf_hz__Pz,False,0.026258607557251578
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__C3,True,2.7924745008061462
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__C4,False,1.511922192688538
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__Cz,False,0.20652116706112061
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__Fz,False,0.15751373741258418
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__Oz,False,1.2242396895287806
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__PO7,False,0.04077872112709666
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__PO8,False,0.025575228669090826
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_delta__Pz,False,1.7575368395757587
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__C3,False,0.4120080627335779
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__C4,False,1.3047760683830145
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__Cz,True,4.856142008284359
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__Fz,False,0.6387366315354724
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__Oz,False,0.07580492345714589
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__PO7,False,0.49732559989035385
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__PO8,False,0.24600933476166126
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_delta__Pz,False,0.08309658932217595
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__C3,False,2.6736899920002486
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__C4,False,1.4595634356661977
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__Cz,False,0.08230534439125836
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__Fz,False,0.8136646644873554
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__Oz,False,2.1024420348730044
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__PO7,False,1.5476578107756986
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__PO8,False,0.17472060997700212
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_bp_theta__Pz,False,0.5535914294014309
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_theta__C3,False,0.057454970599718144
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_theta__C4,False,0.08099887063362089
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_theta__Cz,False,2.1703921052796007
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_theta__Fz,False,0.1313475758012785
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_theta__Oz,True,4.045704654224449
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_theta__PO7,False,0.8803246544085734
individual,P10,P10,valence,multimodal,knn,10,10,5,eeg_se_theta__PO8,False,0.5306011772113094
