mode,target,modality,regressor,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
individual,arousal,eeg,knn,10,10,eeg_hc__C3,0,5,0.0,5.2544907571156605
individual,arousal,eeg,knn,10,10,eeg_hc__C4,0,5,0.0,2.9420146479597413
individual,arousal,eeg,knn,10,10,eeg_hc__Cz,3,5,0.6,8.749493235514802
individual,arousal,eeg,knn,10,10,eeg_hc__Fz,3,5,0.6,9.255027397934025
individual,arousal,eeg,knn,10,10,eeg_hc__Oz,0,5,0.0,5.857337723104006
individual,arousal,eeg,knn,10,10,eeg_hc__PO7,1,5,0.2,4.60314658560714
individual,arousal,eeg,knn,10,10,eeg_hc__PO8,5,5,1.0,14.475659432008877
individual,arousal,eeg,knn,10,10,eeg_hc__Pz,0,5,0.0,3.487419241203991
individual,arousal,eeg,knn,10,10,eeg_hm__C3,0,5,0.0,0.24061976111107888
individual,arousal,eeg,knn,10,10,eeg_hm__C4,0,5,0.0,0.852343602540949
individual,arousal,eeg,knn,10,10,eeg_hm__Cz,5,5,1.0,9.973847488000619
individual,arousal,eeg,knn,10,10,eeg_hm__Fz,0,5,0.0,5.281770270076817
individual,arousal,eeg,knn,10,10,eeg_hm__Oz,2,5,0.4,7.475113515777923
individual,arousal,eeg,knn,10,10,eeg_hm__PO7,0,5,0.0,3.8926064086706305
individual,arousal,eeg,knn,10,10,eeg_hm__PO8,5,5,1.0,10.73978511946151
individual,arousal,eeg,knn,10,10,eeg_hm__Pz,0,5,0.0,4.131673971266451
individual,arousal,eeg,knn,10,10,eeg_mf_hz__C3,0,5,0.0,2.9038005856662386
individual,arousal,eeg,knn,10,10,eeg_mf_hz__C4,0,5,0.0,0.6604425321406548
individual,arousal,eeg,knn,10,10,eeg_mf_hz__Cz,3,5,0.6,8.49039618709964
individual,arousal,eeg,knn,10,10,eeg_mf_hz__Fz,1,5,0.2,6.347893080586726
individual,arousal,eeg,knn,10,10,eeg_mf_hz__Oz,0,5,0.0,3.56662083990442
individual,arousal,eeg,knn,10,10,eeg_mf_hz__PO7,0,5,0.0,3.432182295756854
individual,arousal,eeg,knn,10,10,eeg_mf_hz__PO8,5,5,1.0,11.673235610835325
individual,arousal,eeg,knn,10,10,eeg_mf_hz__Pz,0,5,0.0,5.8161294967023425
individual,arousal,eeg,knn,10,10,eeg_sd__C3,0,5,0.0,1.9163428277735726
individual,arousal,eeg,knn,10,10,eeg_sd__C4,0,5,0.0,4.598907253843645
individual,arousal,eeg,knn,10,10,eeg_sd__Cz,0,5,0.0,0.023942266653934875
individual,arousal,eeg,knn,10,10,eeg_sd__Fz,0,5,0.0,0.20980430707518302
individual,arousal,eeg,knn,10,10,eeg_sd__Oz,0,5,0.0,1.9370294933292012
individual,arousal,eeg,knn,10,10,eeg_sd__PO7,0,5,0.0,1.4541075121475693
individual,arousal,eeg,knn,10,10,eeg_sd__PO8,0,5,0.0,1.0784045392861323
individual,arousal,eeg,knn,10,10,eeg_sd__Pz,0,5,0.0,0.18927182009313576
individual,arousal,eeg,knn,10,10,eeg_se__C3,0,5,0.0,0.2762268435130663
individual,arousal,eeg,knn,10,10,eeg_se__C4,0,5,0.0,1.6330706641192498
individual,arousal,eeg,knn,10,10,eeg_se__Cz,0,5,0.0,5.162723276487658
individual,arousal,eeg,knn,10,10,eeg_se__Fz,0,5,0.0,5.861815019224188
individual,arousal,eeg,knn,10,10,eeg_se__Oz,0,5,0.0,5.021180059502635
individual,arousal,eeg,knn,10,10,eeg_se__PO7,0,5,0.0,0.7179402735293572
individual,arousal,eeg,knn,10,10,eeg_se__PO8,5,5,1.0,9.775588617599183
individual,arousal,eeg,knn,10,10,eeg_se__Pz,0,5,0.0,2.706690164305355
individual,arousal,eeg,knn,10,10,eeg_se_alpha__C3,0,5,0.0,1.8158515273728608
individual,arousal,eeg,knn,10,10,eeg_se_alpha__C4,0,5,0.0,2.6500089983949024
individual,arousal,eeg,knn,10,10,eeg_se_alpha__Cz,0,5,0.0,0.057645577353750754
individual,arousal,eeg,knn,10,10,eeg_se_alpha__Fz,0,5,0.0,2.4135720444652513
individual,arousal,eeg,knn,10,10,eeg_se_alpha__Oz,0,5,0.0,0.7406935613796028
individual,arousal,eeg,knn,10,10,eeg_se_alpha__PO7,0,5,0.0,0.6704478961801437
individual,arousal,eeg,knn,10,10,eeg_se_alpha__PO8,0,5,0.0,0.9722939133473666
individual,arousal,eeg,knn,10,10,eeg_se_alpha__Pz,0,5,0.0,0.4964984996438012
individual,arousal,eeg,knn,10,10,eeg_se_beta__C3,0,5,0.0,1.9456854252257738
individual,arousal,eeg,knn,10,10,eeg_se_beta__C4,0,5,0.0,0.20422200807995847
individual,arousal,eeg,knn,10,10,eeg_se_beta__Cz,0,5,0.0,0.11044722450546123
individual,arousal,eeg,knn,10,10,eeg_se_beta__Fz,0,5,0.0,1.0448368963946368
individual,arousal,eeg,knn,10,10,eeg_se_beta__Oz,0,5,0.0,1.9754087860061056
individual,arousal,eeg,knn,10,10,eeg_se_beta__PO7,0,5,0.0,0.32855866458667354
individual,arousal,eeg,knn,10,10,eeg_se_beta__PO8,0,5,0.0,0.829599230476987
individual,arousal,eeg,knn,10,10,eeg_se_beta__Pz,0,5,0.0,1.070535406916457
individual,arousal,eeg,knn,10,10,eeg_se_delta__C3,0,5,0.0,1.13729431518522
individual,arousal,eeg,knn,10,10,eeg_se_delta__C4,0,5,0.0,0.5892258862761166
individual,arousal,eeg,knn,10,10,eeg_se_delta__Cz,0,5,0.0,1.2201993664607045
individual,arousal,eeg,knn,10,10,eeg_se_delta__Fz,0,5,0.0,0.15230759838994948
individual,arousal,eeg,knn,10,10,eeg_se_delta__Oz,0,5,0.0,0.13765990258889635
individual,arousal,eeg,knn,10,10,eeg_se_delta__PO7,0,5,0.0,0.30909476897375054
individual,arousal,eeg,knn,10,10,eeg_se_delta__PO8,0,5,0.0,0.41159040633050703
individual,arousal,eeg,knn,10,10,eeg_se_delta__Pz,0,5,0.0,0.5830566891339
individual,arousal,eeg,knn,10,10,eeg_se_gamma__C3,0,5,0.0,0.4331102888507018
individual,arousal,eeg,knn,10,10,eeg_se_gamma__C4,0,5,0.0,2.119662182387379
individual,arousal,eeg,knn,10,10,eeg_se_gamma__Cz,0,5,0.0,0.6545997771888094
individual,arousal,eeg,knn,10,10,eeg_se_gamma__Fz,0,5,0.0,1.464515480962908
individual,arousal,eeg,knn,10,10,eeg_se_gamma__Oz,0,5,0.0,2.765749780699902
individual,arousal,eeg,knn,10,10,eeg_se_gamma__PO7,0,5,0.0,0.4726282950750451
individual,arousal,eeg,knn,10,10,eeg_se_gamma__PO8,0,5,0.0,0.3402749511842301
individual,arousal,eeg,knn,10,10,eeg_se_gamma__Pz,0,5,0.0,2.4433261345977946
individual,arousal,eeg,knn,10,10,eeg_se_theta__C3,0,5,0.0,0.34805495513858353
individual,arousal,eeg,knn,10,10,eeg_se_theta__C4,0,5,0.0,0.33743092829146415
individual,arousal,eeg,knn,10,10,eeg_se_theta__Cz,0,5,0.0,1.6234073203105617
individual,arousal,eeg,knn,10,10,eeg_se_theta__Fz,0,5,0.0,1.1904082119516932
individual,arousal,eeg,knn,10,10,eeg_se_theta__Oz,0,5,0.0,0.3010071224055765
individual,arousal,eeg,knn,10,10,eeg_se_theta__PO7,0,5,0.0,0.5259681884400024
individual,arousal,eeg,knn,10,10,eeg_se_theta__PO8,0,5,0.0,0.7613890337037613
individual,arousal,eeg,knn,10,10,eeg_se_theta__Pz,0,5,0.0,0.205122330618653
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__C3,0,5,0.0,2.4829501857755885
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__C4,0,5,0.0,3.960641343561022
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__Cz,0,5,0.0,1.0875918937070117
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__Fz,0,5,0.0,0.5740563052624597
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__Oz,0,5,0.0,1.7121215980554276
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__PO7,0,5,0.0,2.645980765829436
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__PO8,0,5,0.0,1.5993019722791744
individual,arousal,eeg,knn,20,20,eeg_bp_alpha__Pz,0,5,0.0,0.42465528196631314
individual,arousal,eeg,knn,20,20,eeg_bp_beta__C3,4,5,0.8,7.187431543760414
individual,arousal,eeg,knn,20,20,eeg_bp_beta__C4,4,5,0.8,7.210469557946024
individual,arousal,eeg,knn,20,20,eeg_bp_beta__Cz,1,5,0.2,4.914425720681733
individual,arousal,eeg,knn,20,20,eeg_bp_beta__Fz,5,5,1.0,7.659842926556057
individual,arousal,eeg,knn,20,20,eeg_bp_beta__Oz,0,5,0.0,2.64875405138658
individual,arousal,eeg,knn,20,20,eeg_bp_beta__PO7,5,5,1.0,7.221499906934841
individual,arousal,eeg,knn,20,20,eeg_bp_beta__PO8,5,5,1.0,8.668815853756687
individual,arousal,eeg,knn,20,20,eeg_bp_beta__Pz,5,5,1.0,8.413465138488624
individual,arousal,eeg,knn,20,20,eeg_bp_delta__C3,2,5,0.4,4.244094746720916
individual,arousal,eeg,knn,20,20,eeg_bp_delta__C4,0,5,0.0,0.2001785561207554
individual,arousal,eeg,knn,20,20,eeg_bp_delta__Cz,3,5,0.6,5.746658401797722
individual,arousal,eeg,knn,20,20,eeg_bp_delta__Fz,0,5,0.0,3.562473686738362
individual,arousal,eeg,knn,20,20,eeg_bp_delta__Oz,0,5,0.0,4.486746012907425
individual,arousal,eeg,knn,20,20,eeg_bp_delta__PO7,0,5,0.0,0.9173160594537648
individual,arousal,eeg,knn,20,20,eeg_bp_delta__PO8,3,5,0.6,6.212715626464867
individual,arousal,eeg,knn,20,20,eeg_bp_delta__Pz,0,5,0.0,0.7126777723703274
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__C3,0,5,0.0,1.1088889307517589
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__C4,0,5,0.0,1.0759883989911851
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__Cz,0,5,0.0,1.156701245139762
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__Fz,0,5,0.0,0.4187634853307179
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__Oz,0,5,0.0,1.539308089263324
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__PO7,0,5,0.0,2.951802038837192
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__PO8,0,5,0.0,0.35677840107624725
individual,arousal,eeg,knn,20,20,eeg_bp_gamma__Pz,0,5,0.0,0.8424600073348749
individual,arousal,eeg,knn,20,20,eeg_bp_theta__C3,0,5,0.0,1.570698743993581
individual,arousal,eeg,knn,20,20,eeg_bp_theta__C4,0,5,0.0,2.385343709182883
individual,arousal,eeg,knn,20,20,eeg_bp_theta__Cz,0,5,0.0,0.07601944701975719
individual,arousal,eeg,knn,20,20,eeg_bp_theta__Fz,0,5,0.0,1.2253787530934088
individual,arousal,eeg,knn,20,20,eeg_bp_theta__Oz,0,5,0.0,0.20224851863318777
individual,arousal,eeg,knn,20,20,eeg_bp_theta__PO7,0,5,0.0,1.3315417097379865
individual,arousal,eeg,knn,20,20,eeg_bp_theta__PO8,0,5,0.0,0.7331575425851209
individual,arousal,eeg,knn,20,20,eeg_bp_theta__Pz,0,5,0.0,0.11860828290458683
individual,arousal,eeg,knn,20,20,eeg_hc__C3,3,5,0.6,5.2544907571156605
individual,arousal,eeg,knn,20,20,eeg_hc__C4,0,5,0.0,2.9420146479597413
individual,arousal,eeg,knn,20,20,eeg_hc__Cz,5,5,1.0,8.749493235514802
individual,arousal,eeg,knn,20,20,eeg_hc__Fz,5,5,1.0,9.255027397934025
individual,arousal,eeg,knn,20,20,eeg_hc__Oz,2,5,0.4,5.857337723104006
individual,arousal,eeg,knn,20,20,eeg_hc__PO7,1,5,0.2,4.60314658560714
individual,arousal,eeg,knn,20,20,eeg_hc__PO8,5,5,1.0,14.475659432008877
individual,arousal,eeg,knn,20,20,eeg_hc__Pz,0,5,0.0,3.487419241203991
individual,arousal,eeg,knn,20,20,eeg_hm__C3,0,5,0.0,0.24061976111107888
individual,arousal,eeg,knn,20,20,eeg_hm__C4,0,5,0.0,0.852343602540949
individual,arousal,eeg,knn,20,20,eeg_hm__Cz,5,5,1.0,9.973847488000619
individual,arousal,eeg,knn,20,20,eeg_hm__Fz,2,5,0.4,5.281770270076817
individual,arousal,eeg,knn,20,20,eeg_hm__Oz,3,5,0.6,7.475113515777923
individual,arousal,eeg,knn,20,20,eeg_hm__PO7,1,5,0.2,3.8926064086706305
individual,arousal,eeg,knn,20,20,eeg_hm__PO8,5,5,1.0,10.73978511946151
individual,arousal,eeg,knn,20,20,eeg_hm__Pz,0,5,0.0,4.131673971266451
individual,arousal,eeg,knn,20,20,eeg_mf_hz__C3,0,5,0.0,2.9038005856662386
individual,arousal,eeg,knn,20,20,eeg_mf_hz__C4,0,5,0.0,0.6604425321406548
individual,arousal,eeg,knn,20,20,eeg_mf_hz__Cz,5,5,1.0,8.49039618709964
individual,arousal,eeg,knn,20,20,eeg_mf_hz__Fz,3,5,0.6,6.347893080586726
individual,arousal,eeg,knn,20,20,eeg_mf_hz__Oz,0,5,0.0,3.56662083990442
individual,arousal,eeg,knn,20,20,eeg_mf_hz__PO7,0,5,0.0,3.432182295756854
individual,arousal,eeg,knn,20,20,eeg_mf_hz__PO8,5,5,1.0,11.673235610835325
individual,arousal,eeg,knn,20,20,eeg_mf_hz__Pz,3,5,0.6,5.8161294967023425
individual,arousal,eeg,knn,20,20,eeg_sd__C3,0,5,0.0,1.9163428277735726
individual,arousal,eeg,knn,20,20,eeg_sd__C4,1,5,0.2,4.598907253843645
individual,arousal,eeg,knn,20,20,eeg_sd__Cz,0,5,0.0,0.023942266653934875
individual,arousal,eeg,knn,20,20,eeg_sd__Fz,0,5,0.0,0.20980430707518302
individual,arousal,eeg,knn,20,20,eeg_sd__Oz,0,5,0.0,1.9370294933292012
individual,arousal,eeg,knn,20,20,eeg_sd__PO7,0,5,0.0,1.4541075121475693
individual,arousal,eeg,knn,20,20,eeg_sd__PO8,0,5,0.0,1.0784045392861323
individual,arousal,eeg,knn,20,20,eeg_sd__Pz,0,5,0.0,0.18927182009313576
individual,arousal,eeg,knn,20,20,eeg_se__C3,0,5,0.0,0.2762268435130663
individual,arousal,eeg,knn,20,20,eeg_se__C4,0,5,0.0,1.6330706641192498
individual,arousal,eeg,knn,20,20,eeg_se__Cz,1,5,0.2,5.162723276487658
individual,arousal,eeg,knn,20,20,eeg_se__Fz,2,5,0.4,5.861815019224188
individual,arousal,eeg,knn,20,20,eeg_se__Oz,1,5,0.2,5.021180059502635
individual,arousal,eeg,knn,20,20,eeg_se__PO7,0,5,0.0,0.7179402735293572
individual,arousal,eeg,knn,20,20,eeg_se__PO8,5,5,1.0,9.775588617599183
individual,arousal,eeg,knn,20,20,eeg_se__Pz,0,5,0.0,2.706690164305355
individual,arousal,eeg,knn,20,20,eeg_se_alpha__C3,0,5,0.0,1.8158515273728608
individual,arousal,eeg,knn,20,20,eeg_se_alpha__C4,0,5,0.0,2.6500089983949024
individual,arousal,eeg,knn,20,20,eeg_se_alpha__Cz,0,5,0.0,0.057645577353750754
individual,arousal,eeg,knn,20,20,eeg_se_alpha__Fz,0,5,0.0,2.4135720444652513
individual,arousal,eeg,knn,20,20,eeg_se_alpha__Oz,0,5,0.0,0.7406935613796028
individual,arousal,eeg,knn,20,20,eeg_se_alpha__PO7,0,5,0.0,0.6704478961801437
individual,arousal,eeg,knn,20,20,eeg_se_alpha__PO8,0,5,0.0,0.9722939133473666
individual,arousal,eeg,knn,20,20,eeg_se_alpha__Pz,0,5,0.0,0.4964984996438012
individual,arousal,eeg,knn,20,20,eeg_se_beta__C3,0,5,0.0,1.9456854252257738
individual,arousal,eeg,knn,20,20,eeg_se_beta__C4,0,5,0.0,0.20422200807995847
individual,arousal,eeg,knn,20,20,eeg_se_beta__Cz,0,5,0.0,0.11044722450546123
individual,arousal,eeg,knn,20,20,eeg_se_beta__Fz,0,5,0.0,1.0448368963946368
individual,arousal,eeg,knn,20,20,eeg_se_beta__Oz,0,5,0.0,1.9754087860061056
individual,arousal,eeg,knn,20,20,eeg_se_beta__PO7,0,5,0.0,0.32855866458667354
individual,arousal,eeg,knn,20,20,eeg_se_beta__PO8,0,5,0.0,0.829599230476987
individual,arousal,eeg,knn,20,20,eeg_se_beta__Pz,0,5,0.0,1.070535406916457
individual,arousal,eeg,knn,20,20,eeg_se_delta__C3,0,5,0.0,1.13729431518522
individual,arousal,eeg,knn,20,20,eeg_se_delta__C4,0,5,0.0,0.5892258862761166
individual,arousal,eeg,knn,20,20,eeg_se_delta__Cz,0,5,0.0,1.2201993664607045
individual,arousal,eeg,knn,20,20,eeg_se_delta__Fz,0,5,0.0,0.15230759838994948
individual,arousal,eeg,knn,20,20,eeg_se_delta__Oz,0,5,0.0,0.13765990258889635
individual,arousal,eeg,knn,20,20,eeg_se_delta__PO7,0,5,0.0,0.30909476897375054
individual,arousal,eeg,knn,20,20,eeg_se_delta__PO8,0,5,0.0,0.41159040633050703
individual,arousal,eeg,knn,20,20,eeg_se_delta__Pz,0,5,0.0,0.5830566891339
individual,arousal,eeg,knn,20,20,eeg_se_gamma__C3,0,5,0.0,0.4331102888507018
individual,arousal,eeg,knn,20,20,eeg_se_gamma__C4,0,5,0.0,2.119662182387379
individual,arousal,eeg,knn,20,20,eeg_se_gamma__Cz,0,5,0.0,0.6545997771888094
individual,arousal,eeg,knn,20,20,eeg_se_gamma__Fz,0,5,0.0,1.464515480962908
individual,arousal,eeg,knn,20,20,eeg_se_gamma__Oz,0,5,0.0,2.765749780699902
individual,arousal,eeg,knn,20,20,eeg_se_gamma__PO7,0,5,0.0,0.4726282950750451
individual,arousal,eeg,knn,20,20,eeg_se_gamma__PO8,0,5,0.0,0.3402749511842301
individual,arousal,eeg,knn,20,20,eeg_se_gamma__Pz,0,5,0.0,2.4433261345977946
individual,arousal,eeg,knn,20,20,eeg_se_theta__C3,0,5,0.0,0.34805495513858353
individual,arousal,eeg,knn,20,20,eeg_se_theta__C4,0,5,0.0,0.33743092829146415
individual,arousal,eeg,knn,20,20,eeg_se_theta__Cz,0,5,0.0,1.6234073203105617
individual,arousal,eeg,knn,20,20,eeg_se_theta__Fz,0,5,0.0,1.1904082119516932
individual,arousal,eeg,knn,20,20,eeg_se_theta__Oz,0,5,0.0,0.3010071224055765
individual,arousal,eeg,knn,20,20,eeg_se_theta__PO7,0,5,0.0,0.5259681884400024
individual,arousal,eeg,knn,20,20,eeg_se_theta__PO8,0,5,0.0,0.7613890337037613
individual,arousal,eeg,knn,20,20,eeg_se_theta__Pz,0,5,0.0,0.205122330618653
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__C3,0,5,0.0,2.4829501857755885
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__C4,0,5,0.0,3.960641343561022
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__Cz,0,5,0.0,1.0875918937070117
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__Fz,0,5,0.0,0.5740563052624597
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__Oz,0,5,0.0,1.7121215980554276
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__PO7,0,5,0.0,2.645980765829436
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__PO8,0,5,0.0,1.5993019722791744
individual,arousal,eeg,knn,5,5,eeg_bp_alpha__Pz,0,5,0.0,0.42465528196631314
individual,arousal,eeg,knn,5,5,eeg_bp_beta__C3,1,5,0.2,7.187431543760414
individual,arousal,eeg,knn,5,5,eeg_bp_beta__C4,0,5,0.0,7.210469557946024
individual,arousal,eeg,knn,5,5,eeg_bp_beta__Cz,0,5,0.0,4.914425720681733
individual,arousal,eeg,knn,5,5,eeg_bp_beta__Fz,1,5,0.2,7.659842926556057
individual,arousal,eeg,knn,5,5,eeg_bp_beta__Oz,0,5,0.0,2.64875405138658
individual,arousal,eeg,knn,5,5,eeg_bp_beta__PO7,0,5,0.0,7.221499906934841
individual,arousal,eeg,knn,5,5,eeg_bp_beta__PO8,2,5,0.4,8.668815853756687
individual,arousal,eeg,knn,5,5,eeg_bp_beta__Pz,1,5,0.2,8.413465138488624
individual,arousal,eeg,knn,5,5,eeg_bp_delta__C3,0,5,0.0,4.244094746720916
individual,arousal,eeg,knn,5,5,eeg_bp_delta__C4,0,5,0.0,0.2001785561207554
individual,arousal,eeg,knn,5,5,eeg_bp_delta__Cz,0,5,0.0,5.746658401797722
individual,arousal,eeg,knn,5,5,eeg_bp_delta__Fz,0,5,0.0,3.562473686738362
individual,arousal,eeg,knn,5,5,eeg_bp_delta__Oz,0,5,0.0,4.486746012907425
individual,arousal,eeg,knn,5,5,eeg_bp_delta__PO7,0,5,0.0,0.9173160594537648
individual,arousal,eeg,knn,5,5,eeg_bp_delta__PO8,0,5,0.0,6.212715626464867
individual,arousal,eeg,knn,5,5,eeg_bp_delta__Pz,0,5,0.0,0.7126777723703274
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__C3,0,5,0.0,1.1088889307517589
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__C4,0,5,0.0,1.0759883989911851
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__Cz,0,5,0.0,1.156701245139762
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__Fz,0,5,0.0,0.4187634853307179
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__Oz,0,5,0.0,1.539308089263324
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__PO7,0,5,0.0,2.951802038837192
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__PO8,0,5,0.0,0.35677840107624725
individual,arousal,eeg,knn,5,5,eeg_bp_gamma__Pz,0,5,0.0,0.8424600073348749
individual,arousal,eeg,knn,5,5,eeg_bp_theta__C3,0,5,0.0,1.570698743993581
individual,arousal,eeg,knn,5,5,eeg_bp_theta__C4,0,5,0.0,2.385343709182883
individual,arousal,eeg,knn,5,5,eeg_bp_theta__Cz,0,5,0.0,0.07601944701975719
individual,arousal,eeg,knn,5,5,eeg_bp_theta__Fz,0,5,0.0,1.2253787530934088
individual,arousal,eeg,knn,5,5,eeg_bp_theta__Oz,0,5,0.0,0.20224851863318777
individual,arousal,eeg,knn,5,5,eeg_bp_theta__PO7,0,5,0.0,1.3315417097379865
individual,arousal,eeg,knn,5,5,eeg_bp_theta__PO8,0,5,0.0,0.7331575425851209
individual,arousal,eeg,knn,5,5,eeg_bp_theta__Pz,0,5,0.0,0.11860828290458683
individual,arousal,eeg,knn,5,5,eeg_hc__C3,0,5,0.0,5.2544907571156605
individual,arousal,eeg,knn,5,5,eeg_hc__C4,0,5,0.0,2.9420146479597413
individual,arousal,eeg,knn,5,5,eeg_hc__Cz,1,5,0.2,8.749493235514802
individual,arousal,eeg,knn,5,5,eeg_hc__Fz,2,5,0.4,9.255027397934025
individual,arousal,eeg,knn,5,5,eeg_hc__Oz,0,5,0.0,5.857337723104006
individual,arousal,eeg,knn,5,5,eeg_hc__PO7,0,5,0.0,4.60314658560714
individual,arousal,eeg,knn,5,5,eeg_hc__PO8,5,5,1.0,14.475659432008877
individual,arousal,eeg,knn,5,5,eeg_hc__Pz,0,5,0.0,3.487419241203991
individual,arousal,eeg,knn,5,5,eeg_hm__C3,0,5,0.0,0.24061976111107888
individual,arousal,eeg,knn,5,5,eeg_hm__C4,0,5,0.0,0.852343602540949
individual,arousal,eeg,knn,5,5,eeg_hm__Cz,3,5,0.6,9.973847488000619
individual,arousal,eeg,knn,5,5,eeg_hm__Fz,0,5,0.0,5.281770270076817
