participant,representation,task,task_label,window_id,window_index,window_start_s,window_end_s,sample_count,sampling_hz,eeg_sd__C3,eeg_sd__C4,eeg_sd__Cz,eeg_sd__Fz,eeg_sd__Oz,eeg_sd__PO7,eeg_sd__PO8,eeg_sd__Pz,eeg_se__C3,eeg_se__C4,eeg_se__Cz,eeg_se__Fz,eeg_se__Oz,eeg_se__PO7,eeg_se__PO8,eeg_se__Pz,eeg_hm__C3,eeg_hm__C4,eeg_hm__Cz,eeg_hm__Fz,eeg_hm__Oz,eeg_hm__PO7,eeg_hm__PO8,eeg_hm__Pz,eeg_hc__C3,eeg_hc__C4,eeg_hc__Cz,eeg_hc__Fz,eeg_hc__Oz,eeg_hc__PO7,eeg_hc__PO8,eeg_hc__Pz,eeg_mf_hz__C3,eeg_mf_hz__C4,eeg_mf_hz__Cz,eeg_mf_hz__Fz,eeg_mf_hz__Oz,eeg_mf_hz__PO7,eeg_mf_hz__PO8,eeg_mf_hz__Pz,eeg_bp_delta__C3,eeg_bp_delta__C4,eeg_bp_delta__Cz,eeg_bp_delta__Fz,eeg_bp_delta__Oz,eeg_bp_delta__PO7,eeg_bp_delta__PO8,eeg_bp_delta__Pz,eeg_se_delta__C3,eeg_se_delta__C4,eeg_se_delta__Cz,eeg_se_delta__Fz,eeg_se_delta__Oz,eeg_se_delta__PO7,eeg_se_delta__PO8,eeg_se_delta__Pz,eeg_bp_theta__C3,eeg_bp_theta__C4,eeg_bp_theta__Cz,eeg_bp_theta__Fz,eeg_bp_theta__Oz,eeg_bp_theta__PO7,eeg_bp_theta__PO8,eeg_bp_theta__Pz,eeg_se_theta__C3,eeg_se_theta__C4,eeg_se_theta__Cz,eeg_se_theta__Fz,eeg_se_theta__Oz,eeg_se_theta__PO7,eeg_se_theta__PO8,eeg_se_theta__Pz,eeg_bp_alpha__C3,eeg_bp_alpha__C4,eeg_bp_alpha__Cz,eeg_bp_alpha__Fz,eeg_bp_alpha__Oz,eeg_bp_alpha__PO7,eeg_bp_alpha__PO8,eeg_bp_alpha__Pz,eeg_se_alpha__C3,eeg_se_alpha__C4,eeg_se_alpha__Cz,eeg_se_alpha__Fz,eeg_se_alpha__Oz,eeg_se_alpha__PO7,eeg_se_alpha__PO8,eeg_se_alpha__Pz,eeg_bp_beta__C3,eeg_bp_beta__C4,eeg_bp_beta__Cz,eeg_bp_beta__Fz,eeg_bp_beta__Oz,eeg_bp_beta__PO7,eeg_bp_beta__PO8,eeg_bp_beta__Pz,eeg_se_beta__C3,eeg_se_beta__C4,eeg_se_beta__Cz,eeg_se_beta__Fz,eeg_se_beta__Oz,eeg_se_beta__PO7,eeg_se_beta__PO8,eeg_se_beta__Pz,eeg_bp_gamma__C3,eeg_bp_gamma__C4,eeg_bp_gamma__Cz,eeg_bp_gamma__Fz,eeg_bp_gamma__Oz,eeg_bp_gamma__PO7,eeg_bp_gamma__PO8,eeg_bp_gamma__Pz,eeg_se_gamma__C3,eeg_se_gamma__C4,eeg_se_gamma__Cz,eeg_se_gamma__Fz,eeg_se_gamma__Oz,eeg_se_gamma__PO7,eeg_se_gamma__PO8,eeg_se_gamma__Pz
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_23.000,24,23.0,25.0,500,250.0,7.537293499221099,3.757268448592659,2.95392850099047,6.967916501635798,4.903221741984046,4.690952746162315,6.934358465620926,3.2565121991374557,4.988099276707566,4.971080138893467,4.6299191282681145,4.782944516146123,4.596145440443013,4.772885008989539,4.448960711166347,4.562533679981897,0.5414128221379733,0.4891993328039532,0.3694291245702554,0.4248694654287571,0.4004556591577006,0.4551778435578436,0.32379183095650654,0.43115186086636315,1.2683187771758566,1.368014371062715,1.660253208818295,1.522528978894261,1.6066061185024292,1.4077671492530253,1.91950790154728,1.3971539192070712,21.0,17.0,8.0,11.0,7.0,15.0,7.0,12.0,6.8256513191403965,1.8798466227009176,3.1263108478863364,12.995579234374928,7.9641533009721375,5.464035729949782,16.15735545987778,2.927610156193793,1.8360944383578857,1.923681181249953,1.9513889806890758,1.8981469620345404,1.9215447378566566,1.601992640716926,1.8202530774080639,1.6391939265930897,6.648677103886164,1.7126235019564662,1.228818383314549,4.928173273273443,4.367452507337866,1.511258664255601,9.513068815592455,0.7176634756655813,2.1896906868775727,2.270655456822428,2.1864175945424726,2.244616798828164,2.247033387654086,2.2928572375352445,2.272955842311335,2.299606362939656,7.066388949985015,2.1359607455006273,1.0472505878983642,5.168827117370925,1.7410247451521261,2.3607810197587074,6.297856884907849,1.871976446914656,2.1043237324171167,2.173029247802863,2.1850685037743975,2.163067234322348,2.1459683113454737,2.2815196563842033,2.3044216418921644,1.9933179471468665,35.02845075345817,6.992193526255776,3.174558062115312,19.077223568175903,8.737705360351415,11.520413758557194,11.994793549799637,5.597689908298542,3.914074892372521,3.9966894873187857,3.988371159891942,4.040518642787772,4.0029073733149305,4.065819340943872,3.967640802429173,3.9234734559991287,5.835194276653939,1.6133627507638035,0.5249674760407306,2.6710136407713363,0.8975789325574638,1.5693546793814972,1.330956975189235,0.24417592140716143,3.09508549742683,2.6879837029621725,2.662049988103476,3.0960525554959073,3.257759481927387,2.524574246086019,3.3113510727479754,2.707134983420645
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_24.000,25,24.0,26.0,500,250.0,7.04270411461789,3.8753431709522537,2.897329362848752,6.297103978158773,4.713220441228159,4.657217218514485,6.0169322752143275,3.0648078036347424,5.150702792484668,5.072416502341965,4.7245032769925706,4.909599801555456,4.739467517426572,4.690669748742183,4.760455718918874,4.78827449459968,0.5376621281535413,0.4961131120994473,0.3763275385125745,0.42726571827965537,0.40764271539580443,0.4330885853471812,0.36592496723174794,0.4434412358895491,1.295235631052154,1.2980646768136876,1.6318451215454413,1.4796819980854707,1.6047806414928487,1.4568977265850827,1.7009518891748776,1.335714987441138,19.0,17.0,11.0,15.0,13.0,14.0,8.0,18.0,3.4811160049362684,1.505425977048164,1.5133234029160918,6.463169393835235,4.932600519490232,6.176184755079629,6.361810588153555,0.9111868582583325,1.9422442823492414,1.8948869372944646,1.7377001691046274,1.8310762748174358,1.8085989409185546,1.513870336250914,1.9643013749668512,1.933636267703441,6.9783209072327725,1.6604300796869305,0.9945766052943034,3.7966325662335962,1.5913123918023155,2.185327840745208,7.566661540941173,0.8138584556236029,2.284859442933696,2.1998420329491437,2.2286197280515987,2.278977610302758,2.225683160907982,2.105748315729494,2.3074158560926556,2.3190912186034773,6.60278396522005,1.2111819073633234,0.6243157648372719,4.390459674823533,1.1482085085668423,1.427306917880923,3.003006150084005,1.5855268776876987,2.2791778695435845,2.139348992044072,2.2411489493295313,2.0800734632349704,2.223432370498818,2.1253246742488567,2.0845269369550814,2.0322600888838607,17.72658519721048,7.180224428875629,3.0081430251943653,16.998539512626337,8.322414129367209,11.055021962276712,9.130426791478914,5.00156314727372,4.034191952418077,4.105665965197466,3.936256841683554,4.024749119181631,4.049751290437931,4.137010688895446,4.070734211923796,3.925575821712989,6.821802612254351,1.65934586537508,0.32696328032148597,2.487531769750906,1.015787818962751,1.3365042938276515,1.3397522305945053,0.24280629105772425,3.135554482518386,2.7673920578869766,2.6917858456397745,2.9906056772150156,3.14936869378613,2.905820734569834,3.2105278254133642,2.868765275675921
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_25.000,26,25.0,27.0,500,250.0,6.702629457340086,4.091604319264958,3.6349117246248888,6.782123985228581,5.435345442072089,4.755912810371996,6.663558475682188,3.039413639235133,4.9203545243544875,4.92420159578139,4.247922732920528,4.7034561502481465,4.591608910452108,4.892539440251792,4.498954943396332,4.611058038805382,0.5402344756009927,0.45588747107041677,0.3302197068986201,0.3825817361012865,0.3701936932627697,0.3965024233217342,0.3559099120760159,0.3433876318915687,1.296738828894686,1.368624317731235,1.6574467434218612,1.6231370786939088,1.6738206865752372,1.4966445170127793,1.7062804539265501,1.707152604159784,24.0,19.0,9.0,9.0,9.0,15.0,8.0,11.0,2.1924686203120456,2.4808582569887174,0.5215584140919335,5.502163040471091,1.9248779063759622,1.9882973202141976,6.243689895828813,2.2842723002238348,1.9581781857492686,1.8874695217114472,1.6980604603454954,1.964614555114577,1.8903884665010997,1.9461843222156814,1.9428608014393467,1.9230592657836167,6.362044588637755,1.8252858054252221,5.158632432865934,13.097610357642099,9.400915874664046,5.1069686871523405,15.176787294442331,1.219737114839062,1.7476958942788274,2.2562356959030736,1.9787610364278814,2.176997670646295,2.0999288915861696,2.2436567225592583,1.996041987842658,2.2224403223788647,3.3429732894188895,1.8908945566081563,2.249409719332857,5.029589434136042,3.227570468364846,3.0653048717660747,4.376879443085792,0.7158306094902886,2.0514194995837314,2.1971820901176056,1.6997893686842214,1.9480752188908814,1.6052827398630556,2.066274369126279,1.4601416213998795,1.9273053294669493,26.536992522182523,10.808736998533853,4.009049209674862,17.439289772242397,11.293328269063043,11.965193848117327,14.249208258262588,3.801733977962468,3.932676355187357,4.003851775195123,3.943682090108641,3.916634384839234,3.987824920243594,4.060160204593223,3.9739106654376406,3.872562150666611,5.707052084072064,1.2788458604004704,0.3219329248292213,1.8005430748403546,1.0047635502280945,0.7067647528109262,1.900010558644893,0.22335938553215307,3.1476572991781335,2.8687615743936323,2.668772674812089,2.9914844782365293,2.9256960779923458,3.189818125661229,3.077639364378779,2.6832760925037813
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_26.000,27,26.0,28.0,500,250.0,6.656301419013927,4.135147897052617,3.5196623074313544,6.790332944876024,5.405232497909503,4.744880656626785,6.823189899096375,3.127992518918041,5.022574814839907,4.785388032709799,3.846343450350735,4.548829231111294,4.342422504261569,4.614221463250211,4.259131008588195,4.36392689557175,0.5258707007213173,0.44151101029002054,0.3191593907851198,0.3594849231078566,0.34886548437119264,0.3802390194456012,0.3431016397846587,0.3154129417865377,1.3275274211521846,1.4153142471682616,1.7208669836391628,1.6800508617222834,1.7466003662697294,1.5631360875450824,1.7972974470784662,1.8416251542890816,18.0,12.0,8.0,8.0,8.0,9.0,8.0,6.0,3.3090743081671894,2.807970952819502,0.5241310379020614,4.066323653518185,2.207726994781434,2.4911073576130986,6.310385524366577,2.936329418916063,1.7622087155075228,1.6036771144142012,1.63504536042255,1.9457319091490477,1.7689735491419083,1.5888771164155893,1.9075306137275956,1.6423854455798002,7.359256496230221,3.3235619158272582,5.90320236383474,16.767659983173044,12.15200533321942,8.030403075990638,14.876961794000369,1.6579180423136046,1.68398394186314,2.2070299615412363,2.009208466306597,2.1455249382664325,2.183795012816398,2.3088835765581566,1.8254712506210433,2.2183673290634447,4.730247483295313,1.971151576356937,3.132080871969659,6.0250950408617605,4.674884420291326,4.247364339278059,7.509419318106153,0.8840909548373951,2.0941887979138576,2.2186371425331433,1.8533820399106897,2.0751428851525704,1.7577558011280838,2.2166381961944035,1.7436893762711634,2.177818655350066,21.556339095506008,6.7487873425983596,2.310991137926048,13.223039922696163,7.025760801981122,8.123916269024749,9.328081624712292,2.4223350319294803,4.093684458277103,4.003298729832197,3.772601916932979,3.8956283096060726,4.0129104812259,3.8821944595602202,4.012343604858425,3.9134543391620773,5.636368917830376,1.0448679427544685,0.1690320152633704,1.8031103014265493,1.0536473645415876,0.8103802088339339,1.2724456060218647,0.3199813721458371,3.2366569115252855,2.526136770396962,2.917900688779889,3.15413745288972,3.215337968372276,3.2216655218230965,3.1387058651515467,2.8544907088084734
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_27.000,28,27.0,29.0,500,250.0,6.2059438120616655,3.505862349981547,2.7805571382968592,5.875171674321061,3.9033030982567265,3.919816781187995,6.420528050481973,2.510765536073783,4.9049776393831985,4.842177881712982,4.404996499266291,4.801724247867559,4.640329867661495,4.556336105980169,4.299210118356897,4.652108698107156,0.5446347018418679,0.45699710857035686,0.3248283172749726,0.40507542822750925,0.41210411961680943,0.37519648726315213,0.3197871309966738,0.3854633655063608,1.2287889279645536,1.3904288234762934,1.8430682806215253,1.5739958725244105,1.5496067318911182,1.6950219043346313,1.9186603324279852,1.6194052932798113,22.0,15.0,7.0,11.0,10.0,7.0,6.0,8.0,3.1196847253587494,1.6299117692100435,2.823812543956158,10.14870726023398,1.5673563086753668,4.492895538586062,16.97473914421684,2.0465046521200914,1.7823309016542854,1.8295907237106548,1.8496149037244438,1.7745324620536467,1.7125776331464728,1.8961487747085033,1.837114106945619,1.915660995820701,1.6526893549564423,2.5976966375597206,2.1884898878353862,4.942230485405259,5.277103794336508,4.550266829466998,5.228768600386889,1.0373619831895649,2.1993735913367813,2.3145800146598905,2.308967527027831,2.2300315676323206,2.1380476270940756,2.2048017679650402,2.24716820903755,2.1470606928762557,2.777250798767367,1.5494337304676509,1.1189603397598673,4.5698092401014465,3.148647313962583,1.22640325205896,7.707459985229729,0.5747040713268554,2.3033364510879024,2.2526093443897817,2.038432260353635,2.2951950688763914,1.8976335667567628,2.2527208038182858,2.1805268421032937,2.245665509655177,27.918784158539744,6.610414960776713,1.867096684288275,14.805757701115047,5.374174109454433,4.538383649759218,8.597754831950455,2.260049807293648,3.913104833703074,3.8901563158204535,4.019148990204342,4.056521232065951,4.084279759933063,4.061629110301555,4.029237551628762,4.025463495120072,3.8279800981613996,0.5885061211797996,0.31135700051524934,2.9811633899547,1.3422608860841083,0.6810425709782785,1.6606827056192663,0.4263846453677703,3.2936181967150917,2.999628090928586,2.5284382820812965,2.766947423810425,2.705713719495947,3.0967956725337724,2.6758799939708373,2.7287158775438254
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_28.000,29,28.0,30.0,500,250.0,6.308179965841895,3.54837325222931,2.695897771560929,5.33413797968306,3.4639214482002534,3.869844171917723,6.090302967297692,2.2858024707952995,5.030933020080246,4.810505643481759,4.155175971004999,4.484798015328499,4.926753307835056,4.602181184589646,4.4907222944622305,4.82953596758463,0.5531095798007689,0.42403191365793463,0.3195363691810733,0.4118682701621017,0.46443108785953346,0.3622446939632066,0.35762637489097787,0.4202102796983148,1.237874486038596,1.5199503936783454,1.858891596868123,1.5710413526082896,1.4186782154015953,1.7303550258446925,1.7050534218800273,1.5118998483188417,20.0,9.0,6.0,6.0,16.0,7.0,9.0,11.0,3.603823354073614,2.9218628213606785,3.4910541706060614,12.241679076644914,1.7354128543854561,5.212350857812737,13.160935417985343,1.3131144168257274,1.7124947065747405,1.921602490556778,1.6817116170888933,1.8008323749337731,1.8594163884429507,1.90586037541106,1.7339807951799822,1.9653183850687699,2.883948389942134,2.9357689474580764,1.7742446026340182,2.844338610847948,2.0903122836844497,3.5337070295608024,5.7457831048259855,0.5900814028897297,1.9993044198528027,2.2993844365525855,2.2167657344097575,2.029613665683946,2.0722395063635646,2.289960488520426,2.13115948683838,2.101567955003478,2.975414781109269,1.8725642920511512,0.7953532305604893,3.241656142009579,1.1539521803274777,1.4467413287104345,5.377352513029005,0.6150530254780076,2.045559654124205,2.2984364574563307,2.0957903289488353,2.251209032976392,2.2187412694092288,2.2537621900413702,2.179483444268,2.2739763375806556,17.40653276958897,4.048237758389191,1.7282707034303653,8.583498514078086,5.281852924435742,4.646038380774014,13.132818880717306,1.8663790351731904,3.987004484973916,4.024919457196855,4.074684410036108,4.137810872437398,3.978766691854802,4.110065918433979,3.7643867182581334,4.012285647502274,6.027408144215806,0.9761910978864813,0.24695527861676567,1.7418470337519774,1.5852042380454792,0.7301670771257266,1.874132024384294,0.46639344423088014,3.0858941622192573,2.8448312870448333,2.5698050416938973,3.13312003598865,2.7124673910558257,2.8403725918578058,2.8166311117243295,2.786545647484542
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_29.000,30,29.0,31.0,500,250.0,6.598932928162592,3.588980566974916,2.1552770137239317,5.143043068463931,4.006214374443164,4.218249499063568,5.216343026036421,2.0795590857158186,4.8470437104817945,4.820138913948292,4.769347584417751,4.761757304593559,4.897565310583481,4.628286417298425,4.921401233349526,4.859607618500788,0.585963173428859,0.42001315404674366,0.3804585554766961,0.43314762974200216,0.45467255762471265,0.36431555964894835,0.43110044684200816,0.3834358841520591,1.1964980076471925,1.5576781588004511,1.564970794201091,1.3961962156095764,1.4030515796523284,1.705826385612719,1.4467428538775053,1.5843246622508724,24.0,10.0,10.0,14.0,16.0,9.0,15.0,12.0,1.4955713405399245,3.122544084321335,1.1744797321962854,4.20379590730066,2.585297258498753,4.9176951889149105,4.649557987981911,0.9845668957491769,1.7380608452176238,1.9845940775557178,1.985396168245369,1.8462748984803419,1.9107274430426504,1.793889163810407,1.90385433677297,1.8979802701779522,2.4743324461056777,2.5797609510411172,0.6724775748905852,2.750217860208378,1.9248290066222604,2.2377191566683194,2.923831430275362,0.6494600694505297,2.1384714435834677,2.1720273887076527,2.002174555096501,2.101769768992907,2.068325269372838,2.2220724106782486,2.1969485520021044,2.2025829059874726,1.2328771260552887,1.6124584090514322,0.5708470470465155,3.734792448406758,1.1345803915796224,2.4596518508684664,3.603813321544515,0.5423800635777868,2.195230067082697,2.1905538817618964,2.2832960137838763,2.2449839752567273,2.2768188964072325,2.26201517034907,2.2009216448008746,2.1709860260345235,25.47447427385297,4.7466730916007975,1.651884199576391,12.235844662757366,7.497176170771966,6.212773981498308,13.213740876980859,2.0456934759652476,3.903080167448656,4.03589003928233,4.151242254051599,3.7547797471540565,3.979239576373943,3.995750803903098,3.9590955992192343,4.039940438880749,10.293931277607106,0.8464931008771898,0.17363494093185067,1.0582918130684345,1.3680772331373097,0.8018174751372354,2.2836520823978574,0.205168123433461,2.8965569368933877,2.75507169833913,2.7911069123913648,3.2091231250440866,2.740589407198391,3.1191340502574705,2.959007538386412,2.968622473724986
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_30.000,31,30.0,32.0,500,250.0,7.788400469646943,4.460221080252527,2.801211329868121,6.441995036657708,5.042749598511329,4.897112792977618,5.556625894194032,2.7957077921499263,4.6317067089946375,4.802935915464405,4.524038232081544,4.620446750682174,4.592577094711517,4.593647604612662,4.705873763764516,4.294281876179745,0.5542272652278111,0.46090148387061247,0.33490850817654866,0.39739783707682635,0.36785669589985004,0.3576180386350745,0.38112952845568887,0.32494799445112915,1.2111010762715715,1.3740809957685534,1.7650242727230896,1.47873957988889,1.6865341507455849,1.7373898849499991,1.6196187261772237,1.7475565180367578,23.0,20.0,8.0,11.0,8.0,8.0,9.0,5.0,1.1663155860995515,2.1621292526618165,2.421780899353571,10.730159825856498,6.771095916777627,5.8292777267295275,7.639912689251446,3.7069681502094607,1.405110978088095,1.8368112281287354,1.9307206722298824,1.90908079097332,1.9890632594909838,1.8245277527616817,1.8217651386100475,1.9339557372920035,4.5484892670180335,1.990752479342213,1.7096902745462825,4.886500387122369,6.025987793469454,4.007160788580554,6.333345110743929,1.6224955235029082,2.2902224813253156,2.2888342875844208,2.2390343148832277,2.1680085917494085,2.1874903904362224,2.2631286809152877,2.2596151883121918,2.101487583541595,6.069435513268875,3.4904962522338074,1.724508537598676,7.412648599584063,3.6983445672827036,2.3435774685728816,5.910803877498095,1.0231589308832287,2.1639911516613664,2.0330935325938957,2.1187826919189097,2.255706926007208,1.9959143665115169,2.216390191658149,2.1279591530836455,1.9134981473363295,41.0941543917546,9.734225896432266,2.094923873991446,16.503214855867498,7.972434699969051,7.001420414082897,10.826056519612578,2.6939531534188235,3.6437214502299637,3.8711775583763366,4.131917398195089,3.7458162922081724,3.8755381732294536,3.7737044802766855,4.029510583402406,3.8175180671847837,6.228382922412127,1.0066916597584064,0.22268652788337662,1.328379500548081,1.10275564067693,0.9433315787985569,1.254279570808887,0.1524251614235498,3.0425654918375384,2.922502913065105,2.7066756624189443,2.9650310328736857,3.0180022899729932,3.0392740381781524,3.1285419571081756,3.112433157795322
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_31.000,32,31.0,33.0,500,250.0,8.476529027762119,5.01680102203929,3.598695253022466,7.613153907074427,5.894028992358212,5.384323287595067,7.061958721106126,3.007551987661229,4.748642028907276,4.6487758225579565,4.3743998303559755,4.672225753636098,4.191558751344491,4.3472784297384255,4.515401051838104,4.429100193874963,0.4940867062530535,0.42198392202056156,0.29759564165213703,0.34165481948565063,0.295309137503992,0.3176249481395951,0.322755396998531,0.31435172002872774,1.318725327703004,1.4477405661839717,1.8918494185879677,1.765807757207388,2.002678346088784,1.9328245337005416,1.8311720666677698,1.8477513052939958,12.0,11.0,9.0,10.0,8.0,6.0,10.0,6.0,4.147099086011896,2.543825764167173,3.0336391369665625,14.479126900783339,8.40743467495798,11.162638047517417,9.440303094043866,3.9555105393674825,1.8237265115782995,1.9539794830618862,1.909883825127749,1.8581741239807166,1.911813215596187,1.864282157420889,1.5911226279078168,1.9266544550355598,8.496841182787836,3.4406244511548247,2.7291216305689874,7.695010069766572,10.954260310669259,4.47954515297189,9.68017049447575,1.7525926774234304,2.206271355720219,2.191775377916152,2.260727738354208,2.228203078759719,2.1899720611419227,2.2673214945639506,2.1003632059119326,2.276501834171461,21.778227222799238,7.573074855529148,4.721523621630056,10.677057198228901,13.077435496243348,6.229265195206723,13.25916223788127,1.4000529084317554,1.940139641560409,2.1632334858572753,2.080746937271972,2.1730239217135168,2.0411734210358468,2.1043936484134473,2.2651886662895975,2.2612443138930076,26.89854130526428,8.584736932499576,2.69457172192147,18.168074942307328,4.9855740285735815,7.064446115206536,14.51098250016504,3.030378830127419,3.9940305136954053,3.874121089249524,4.008233049487593,3.9548317283548884,4.017210133932953,3.724465131676839,3.796299933545782,3.938538376232733,6.8367069992343765,0.7231436438193088,0.3573765330909946,2.644441232788452,0.8728484724453467,0.9272082265786704,1.738327476084685,0.20374589257644468,2.864993385498796,2.786879570783527,2.7153160963294973,2.8821836432830494,3.199415783673348,3.0190412070489887,3.0438462208576818,3.0069537623412423
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_32.000,33,32.0,34.0,500,250.0,9.084882287740538,4.232269026220365,3.868247215098145,7.961991995590949,6.319324045452501,5.432009031833268,7.445547695323799,2.842831578145156,4.685820819075067,4.778140958035986,4.217033805444098,4.5548183428316635,4.37313164598766,4.563125876324704,4.45636765303814,4.602475306552507,0.5315346008961271,0.40472135314607993,0.2794883292541855,0.3327046187448452,0.3248519186211888,0.3123385921388427,0.3283301109345111,0.34855459415426865,1.244861319188943,1.561805539091696,1.8735249587003664,1.8162122882050842,1.8163259279673587,1.980429911233639,1.8313781831443199,1.7260971607082838,23.0,11.0,8.0,8.0,9.0,9.0,8.0,9.0,6.610347400539104,2.9190092800483445,3.322845708142279,14.251001248198957,7.874008530746119,4.2904075348567225,14.684888779264622,1.4232843854985358,1.9728456991272316,1.9800590505321596,1.7262247172426786,1.981742310853122,1.8131372243630197,1.862482010822331,1.5738389115402804,1.595961270722734,5.887817039292688,3.3243448975843712,3.9835096696877415,17.01961051285688,11.834315265781324,7.140272146220177,10.575966276872306,1.378544800593811,2.3076539316817266,2.138188741931491,2.2147506372377332,2.160872805453684,2.246811562096991,2.267537797564183,2.2120253470004423,2.133383475339596,13.942159628034425,4.086664761085139,4.425001972155707,10.718181322595058,11.509892526421096,7.290995446538579,9.734395106719164,1.7018233927727802,1.9152928019807045,2.3079935147834183,2.122047339103029,2.2779561440510148,2.1686810871265654,2.1319987591828515,2.2738828730371767,2.261861105335164,51.404566346762216,6.574045112812941,2.6132181502333514,12.693709371116102,9.056631652488266,5.696515714040826,14.07099743674765,2.1899441102571187,3.6368322547328265,3.8930256397242795,3.820221851467687,4.019057029240297,3.8472873936242893,3.971599779661945,3.9875022909281777,4.0129665185602,6.644678262633228,1.0578922654617737,0.2614126066377451,2.7809942711957594,0.7977761095145469,1.0779611230182855,1.3761828241842917,0.3329030123663596,2.7374213594007033,2.536192636648714,2.9502218288576447,2.919993056579464,3.154364541399583,3.0756851237530363,2.8538250119455175,2.9555528076955966
P19,C0_reproducible_harmonized_no_ICA,pick_place,Pick and Place,pick_place_s1_33.000,34,33.0,35.0,500,250.0,8.554130152508977,3.7733314951084607,3.1603768730780715,6.6340041831579075,5.528580030238596,4.57573087020922,6.554027267312297,2.604068525320406,4.397920280369913,4.763267143587993,4.229407953947045,4.743403335564721,4.597408007781038,4.7468171249158555,4.61524819257296,4.70780088806322,0.5830478037721148,0.4420868235136717,0.28218878712261175,0.3760866713946408,0.3672850888209546,0.3813673956003253,0.3412078599819862,0.3904744121928664,1.1725223020630748,1.4941275034477328,1.8150450378261207,1.6270109354084066,1.6936704810278345,1.665683496161005,1.8205945826899688,1.5186510271052116,27.0,10.0,9.0,11.0,9.0,10.0,9.0,11.0,4.926180408266024,2.485966406486721,1.2103616373967845,4.937308392448628,5.603245801947947,3.617631506950591,10.055155057660524,0.39971289401166316,1.6246184012330709,1.7745281440133667,1.521355754314554,1.50124443270589,1.7209198801864882,1.5861100777524135,1.8619119574182301,1.791556277593223,3.937530985545969,3.98405767129342,3.7913152539940076,9.52786466836881,8.875972528675005,5.416991959406986,8.942050644933378,1.290648303713675,2.218474937182078,2.2443840835687303,2.2120188308797175,2.1477885139467396,2.261532675552219,2.138788279247475,2.039280794733829,2.1487783684466164,10.471226634290684,1.7473638640217186,3.0077969309023476,8.892455007498242,6.361767745235666,3.5839891715525534,8.99423933019506,2.0957202271459683,1.8598694190349991,2.1585039210797667,2.1651621394894742,2.276940104402703,2.275763619631948,2.302674632252595,2.2375480009346256,2.153797408914316,52.05395309920783,5.191248868802186,2.4299132438908666,15.908691631913333,10.131644416566353,7.16761060035652,11.774086075975335,2.4969616004076163,3.372898557982262,3.883555799576255,3.731758433740173,4.050591900502175,3.9529985403979455,4.068013151438743,4.126433854966492,4.0624493524600656,6.928146746864676,1.4253556045704552,0.14318504794661677,1.8329064499964405,0.7710682695776284,1.1064782633611097,1.6251288847107077,0.2531804379282054,2.6809605937816365,2.7075019317754836,3.0827505657356844,2.9572080758397705,2.5982899171404243,3.1203490532099147,2.778743809727622,3.0161424533775474
