eeg_sd__C3,eeg_sd__C4,eeg_sd__Cz,eeg_sd__Fz,eeg_sd__Oz,eeg_sd__PO7,eeg_sd__PO8,eeg_sd__Pz,eeg_se__C3,eeg_se__C4,eeg_se__Cz,eeg_se__Fz,eeg_se__Oz,eeg_se__PO7,eeg_se__PO8,eeg_se__Pz,eeg_hm__C3,eeg_hm__C4,eeg_hm__Cz,eeg_hm__Fz,eeg_hm__Oz,eeg_hm__PO7,eeg_hm__PO8,eeg_hm__Pz,eeg_hc__C3,eeg_hc__C4,eeg_hc__Cz,eeg_hc__Fz,eeg_hc__Oz,eeg_hc__PO7,eeg_hc__PO8,eeg_hc__Pz,eeg_mf_hz__C3,eeg_mf_hz__C4,eeg_mf_hz__Cz,eeg_mf_hz__Fz,eeg_mf_hz__Oz,eeg_mf_hz__PO7,eeg_mf_hz__PO8,eeg_mf_hz__Pz,eeg_bp_delta__C3,eeg_bp_delta__C4,eeg_bp_delta__Cz,eeg_bp_delta__Fz,eeg_bp_delta__Oz,eeg_bp_delta__PO7,eeg_bp_delta__PO8,eeg_bp_delta__Pz,eeg_se_delta__C3,eeg_se_delta__C4,eeg_se_delta__Cz,eeg_se_delta__Fz,eeg_se_delta__Oz,eeg_se_delta__PO7,eeg_se_delta__PO8,eeg_se_delta__Pz,eeg_bp_theta__C3,eeg_bp_theta__C4,eeg_bp_theta__Cz,eeg_bp_theta__Fz,eeg_bp_theta__Oz,eeg_bp_theta__PO7,eeg_bp_theta__PO8,eeg_bp_theta__Pz,eeg_se_theta__C3,eeg_se_theta__C4,eeg_se_theta__Cz,eeg_se_theta__Fz,eeg_se_theta__Oz,eeg_se_theta__PO7,eeg_se_theta__PO8,eeg_se_theta__Pz,eeg_bp_alpha__C3,eeg_bp_alpha__C4,eeg_bp_alpha__Cz,eeg_bp_alpha__Fz,eeg_bp_alpha__Oz,eeg_bp_alpha__PO7,eeg_bp_alpha__PO8,eeg_bp_alpha__Pz,eeg_se_alpha__C3,eeg_se_alpha__C4,eeg_se_alpha__Cz,eeg_se_alpha__Fz,eeg_se_alpha__Oz,eeg_se_alpha__PO7,eeg_se_alpha__PO8,eeg_se_alpha__Pz,eeg_bp_beta__C3,eeg_bp_beta__C4,eeg_bp_beta__Cz,eeg_bp_beta__Fz,eeg_bp_beta__Oz,eeg_bp_beta__PO7,eeg_bp_beta__PO8,eeg_bp_beta__Pz,eeg_se_beta__C3,eeg_se_beta__C4,eeg_se_beta__Cz,eeg_se_beta__Fz,eeg_se_beta__Oz,eeg_se_beta__PO7,eeg_se_beta__PO8,eeg_se_beta__Pz,eeg_bp_gamma__C3,eeg_bp_gamma__C4,eeg_bp_gamma__Cz,eeg_bp_gamma__Fz,eeg_bp_gamma__Oz,eeg_bp_gamma__PO7,eeg_bp_gamma__PO8,eeg_bp_gamma__Pz,eeg_se_gamma__C3,eeg_se_gamma__C4,eeg_se_gamma__Cz,eeg_se_gamma__Fz,eeg_se_gamma__Oz,eeg_se_gamma__PO7,eeg_se_gamma__PO8,eeg_se_gamma__Pz,video_irisdo_norm_mean,video_irisdo_norm_std,video_eso_norm_mean,video_eso_norm_std,video_enso_norm_mean,video_enso_norm_std,video_mnso_norm_mean,video_mnso_norm_std,video_mwo_norm_mean,video_mwo_norm_std
3.9337273145409752,3.5523020234834544,4.897643421893446,9.04831553346078,5.804597872103783,5.277273298626926,5.36420551904986,4.06281076562679,4.506104928051476,4.637642288439946,4.631718954634992,3.489399049946282,3.86028622971352,4.205687353407013,4.205734288909751,3.964799867610462,0.3576092770625048,0.3427978471171247,0.3642582215963332,0.2691319877494981,0.2303663694008347,0.2656117586422392,0.2871095182822776,0.26768582924368,1.577608311900212,1.6615855207885173,1.6280881451641385,2.165468543628662,2.175374107110784,2.1014354556542783,1.9351243986899764,1.9913933395928156,9.0,9.0,9.0,4.0,6.0,6.0,7.0,6.0,2.048051062911876,3.013095556016605,5.219741096071151,51.327681212271344,7.832093164208903,10.506793754720864,11.248358928956147,6.526786186761282,1.931404576586048,1.825912147173145,1.878104353375552,1.636563741745191,1.9192071426316115,1.7824014469889065,1.7446586545652338,1.4177998653159056,4.380945450185098,3.622510778177317,6.294651744585763,17.32789899404375,15.274053898368308,8.620523958040012,7.47263137762743,2.8746225645107653,2.120798543174479,2.3122600525317853,2.1959345813227134,2.0247710580954204,2.0645558596758606,2.090790298472423,2.165254840139268,2.196505670592813,3.69637268689535,1.9403348980605395,3.4580178222861795,3.417009813360385,4.079290730034424,2.0137522811955826,7.436456672718782,2.021208861994497,2.236985479888146,2.1747662123937617,2.003091232343602,2.1523790613796514,2.0226368361153964,2.2957801726610283,2.1432439140601964,2.0855576000340363,5.124051744087397,4.933662749848013,9.1191750942686,14.106159277441298,3.682425358687246,6.90113054695389,5.633720095924368,3.056885382719291,3.738030471825139,4.02103292804372,4.092723928452078,3.632640602497306,3.9662150982066526,4.128132543266848,3.933063674661055,3.962685946875328,0.1664401836255377,0.2176108187748383,0.3405803714727226,0.7294706508441178,0.2695468672664781,0.3916225913633598,0.6213083358315316,0.1225067809129396,3.235865076777428,3.1413096087316226,2.7241185304334907,2.874568101256304,3.158475831212193,2.759680532724861,2.778928885210016,3.2219128211986803,0.0512652942729266,0.0193065461602156,0.7017704916418289,0.0167700119103566,0.4679690344317421,0.0244221264773309,0.1715084439555416,0.0043700523215604,0.5704344833844217,0.0105389334165267
3.202954496093959,3.5661497688082373,4.550597662631991,8.234064258442556,4.986854339668839,6.037159469185048,4.78058453080786,4.261590475134936,4.543775216571576,4.188169831179624,3.8026798978416703,3.4418269056139623,3.676381274124743,3.2387973629803337,3.914344798484569,3.489606817910618,0.323400090830812,0.3159486195375919,0.2844898467573523,0.2109752014125671,0.2468434622219727,0.200457088546669,0.2492452442434418,0.2160977108003265,1.8391064384070792,1.8976922507260925,2.054004542949623,2.6417666165961213,2.3155012335863527,2.7022628565936784,2.2461608833066085,2.5296531133687887,7.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,2.5401368682831618,6.398973785577715,11.596943076046292,45.30717570077865,14.786330156043748,28.60607812658604,10.935885831491966,10.578278685336883,1.8797686830929727,1.8483834121378109,1.6952498678218046,1.805796609414817,1.87108972317026,1.6768271589308783,1.8953029381295847,1.7793248167220346,2.625719064524465,2.9983029212189862,6.839745493539444,13.947765896435197,5.245067450000234,5.3976471304828575,8.082897906197154,4.211173022240034,2.2323313742419364,2.0781089783903948,2.0611379312839957,2.198284959150315,2.1739493847364217,2.297853376561728,2.111366269677824,1.6760511538126006,0.9786895172232922,1.7673386332607657,1.2327333524762516,4.449401857134616,1.9005459981997967,3.873243983262298,1.24789646543405,1.0827073213287428,2.174040370278909,1.8834518113724423,1.836869519875893,2.082993624356825,1.7429882606088174,1.827626228938072,2.0748506869779275,2.257089021567436,2.6779486356209348,3.343458390298218,4.575792448807951,7.592888372921676,3.233023537215571,3.8530874489071065,3.831757576498229,2.374618430350452,3.983657400383987,4.008256071653557,3.899747451647393,3.997421908340057,3.944284856438294,4.017091057684538,3.967685691112556,3.981239494406022,0.3062442098507114,0.4761544863826995,0.1769370490838002,0.6247572139599932,0.3914634067947802,0.3164259008976962,0.3837805643196448,0.1566545952958283,2.9519861717104585,2.815676111223468,3.1815260163883425,2.8255158525470665,3.0460932613021554,3.07234660957243,3.107260136326711,2.995849719548516,0.0451353558670446,0.0205774117769724,0.7054381037565959,0.0112010119670347,0.4571860518565159,0.0197992152513788,0.1683695879764049,0.0040181611004869,0.5529285474607986,0.0117624175869385
4.639146520543543,4.323645015458186,6.388901937298527,10.74516389423828,7.2350627210977585,6.902624509124157,9.68433444081551,4.089412148732086,4.079560852729979,3.7703011599383096,3.6844833387354474,2.931712694039293,3.3975412306665977,2.966395477128739,2.9873682666616923,3.722980076212003,0.2578909590195198,0.2590976724701652,0.2634845742841852,0.1866734711672364,0.2017395142911594,0.1979045429034026,0.1576016306802649,0.2193975670898141,2.172631068046795,2.2318160798776345,2.4119682539407785,3.0462395911675184,2.9579496691595346,3.0520468676680808,3.415688606032268,2.2629990914554408,5.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,7.192402848010984,10.46858892296321,23.37134701266356,75.02404666447123,23.591585371995222,31.685138741641232,59.66100303690508,6.516717954008262,1.8595935112714248,1.8885016425537184,1.808185515019955,1.5593608761980202,1.6854482970204747,1.4730402763474135,1.6718438676894252,1.7407851520871611,5.396041031299872,3.9830232777802985,6.267252230877467,9.994238235943197,7.748776799519796,3.9295867494886383,17.766991634994046,5.755330118810593,1.8951018562581776,2.1057717354396672,1.993766003444258,2.29965815693471,2.139114283695292,2.2342923159811,2.124687934887944,1.6505249606039794,1.7847696963046396,1.6719757095164909,1.837400771958803,8.02828460564162,2.424557717431922,3.353873814926433,3.12021129863317,2.156150811488019,2.294894220470711,1.95118652195229,1.9739838066791449,1.8188533564591105,2.013953801052818,2.2548930855544373,2.0478789507530504,2.2271847769920523,3.688623558267473,3.0765765412288366,7.160981876902904,7.79923629042741,4.184135325801777,3.863672866914648,4.966930139630021,2.1571746394332365,4.0741143591407525,3.4573458640365984,4.106360118651364,4.074424032083858,3.9958602469741096,3.7600944840875408,3.9548220736460102,3.759361537457309,0.3494071191218897,0.3724201356504562,1.202649534629622,1.0327823472531854,0.7808291591218691,0.8418687584855955,0.5169528449133493,0.1315173293860528,3.035886488696608,2.870881670862779,2.2326020244635854,3.2102890182367525,2.7477600730697604,2.7654057061841577,3.202727833140338,3.216106115364741,0.0432687048980563,0.0158687876124132,0.6976113399408977,0.0101593651851735,0.444620215209866,0.0227787251735002,0.1657018572788813,0.0047198900951425,0.553940211289415,0.0131294837375579
3.144262194993111,3.490342750501723,4.610521856355592,10.240072442769453,5.4663598222594985,5.936795966117746,5.6794746870843165,3.8383871829571694,4.498230974863931,4.223424197319735,4.388830822820808,3.461032536850961,3.980628335778919,3.930824488886993,4.309511815241149,4.134356685606421,0.3510208350416134,0.2902944136381437,0.3214612816615612,0.2166994815728047,0.2496684855968577,0.2383261445490254,0.294672094464609,0.2569770256116955,1.7319862632756575,1.9832005895896023,1.8485462306381972,2.7122993919878584,2.3851874450114305,2.2093832165220086,1.8351613213001627,2.0503766111573456,7.0,5.0,6.0,3.0,5.0,4.0,6.0,6.0,2.523058319720032,4.838834087799105,5.45641007121948,70.09213978102089,14.20495457208398,15.75513861520553,10.996295935005726,5.645487512615961,1.987561590114337,1.76186449447344,1.9598151034387696,1.8429254723542785,1.9297250881001529,1.987250690048762,1.9564673792138203,1.8003192209830208,3.762123138506057,2.095824229860144,9.697580157112116,21.628749649550237,9.108843927919146,9.475366791001113,10.281072621120884,2.359440866605472,2.205684437181985,2.2998400579946585,2.198756756969956,2.120599239582778,2.1142893034706067,2.0274292092008714,2.157867094142608,2.2113142146909213,0.984071181948206,1.87836626429472,2.738519487593206,8.687794020991221,2.9550525579435574,3.593225501165271,3.543314724544992,1.4136892160769936,2.1947951312245184,2.2953035470193552,2.209416770790257,2.2909211422881106,2.3178805397830944,2.2333376014480493,2.281325652586085,2.1497596692928265,2.575939912079096,2.352448131785442,5.817706955880147,9.918904327556264,4.57081294212052,4.68349482626305,8.750730397174044,3.4943428797849267,4.097387184273636,3.849632507887397,4.005712029437588,3.974488765001717,3.993297268554643,3.65478711269162,3.735431751817557,3.722416277513746,0.3567065893224297,0.3847513496174458,0.5277602493109008,0.6902771077604271,0.4917634077776837,0.4379291866468437,0.4979837961560408,0.1337758925765158,3.0356133616095016,2.618405622055782,2.3294940039092533,3.1583168229674103,2.978248279499613,2.7847015807401245,2.890897828756056,2.8832333028853294,0.0310382834749602,0.021507260367824,0.6838041552585783,0.0236240697811372,0.442041019319719,0.0323231759307392,0.1663678200739042,0.0043757372231296,0.5547886743816786,0.0097208011538861
3.671355259305064,3.248312250711538,3.957822379903687,7.260512555695497,4.226637621488704,4.37472684944852,4.314059899853799,3.820810663951133,4.6374987210625,4.684730669894009,4.628405108378163,4.435061381010248,4.22675184763185,4.392285211004164,4.370481462445334,3.973182016966864,0.3586774062739943,0.3332285460105952,0.3808453941046257,0.3253606313649321,0.2752169536894661,0.2914884613529494,0.2752104608514024,0.2565990155002506,1.60815661680129,1.6240143230317017,1.637687419153277,1.8080203620115216,2.132103368709173,1.9787862632301616,2.1238707760763247,2.051648817638822,10.0,12.0,7.0,6.0,6.0,6.0,6.0,4.0,3.622314116771367,1.331784869356217,3.964498690747023,12.279891535322577,6.096286335970724,5.520863456898649,4.352347563457066,7.350573168230753,1.9526946506372025,1.7942707162577964,1.9399997583244344,1.970136359664888,1.9738399152075636,1.982690140370424,1.9803018670983883,1.8579347884023532,2.1052262904169528,2.3417734904525918,3.2707232584706456,11.947646545169844,5.67253475766662,4.2132514294576335,6.313630298240593,1.7145536656850042,2.149438001940246,2.163605361995207,2.122300339094127,1.9007110032142875,2.244730234406516,2.1562076757008306,2.2978879329485227,2.075391134960028,2.2028282589866564,1.7421170413119231,0.7709483269174964,4.568719267423616,2.4350677846270155,1.130574183992087,1.9212687128852948,1.596371659238674,2.072300542777552,2.28092952436179,2.241834333264369,2.2303001545152243,2.004346643547557,2.0580537444648024,1.9844161262553888,2.206796537084178,4.816606881324346,4.748811679720253,5.918050089766275,15.348516932046776,2.8721644319600808,4.445786058571731,3.359088635857806,4.366608589424041,4.019774989228024,3.79556515295762,4.029015600133728,3.861613984543458,4.071818971241259,4.041144513380958,4.146711942467534,3.5081058457310514,0.3323068476021303,0.1783937722972346,0.5293635619812423,0.4387905381884956,0.2729789831104922,0.2526130584064875,0.3034490426218613,0.1062281492716325,2.36740547499343,2.8452366650720395,2.2436069837973047,3.029482214024504,2.7436549997322097,2.7094676519357965,3.101181908164625,2.9164763490127923,0.0527907027882749,0.0148330573340201,0.7077536898678893,0.012443582027658,0.4709289232325507,0.0160993176371019,0.1730955152431892,0.0064899745109708,0.5630914215413496,0.0095543342919923
4.022521174186956,4.036341301807675,4.262267516986494,7.231043546379033,6.014150950299687,4.688066512764969,5.173017397913849,3.738783893216322,4.250866636805997,4.160352274971466,4.341885293952035,4.230640267411872,3.716675818355347,4.242151926257218,4.254700941644575,4.14004911080754,0.2970776233866765,0.2974723314208074,0.3327498170273658,0.3305048902588602,0.2342928129046336,0.2841172169978707,0.2873869414522458,0.2599563635069987,1.9101118964835877,1.7657907714802443,1.7747054355385783,1.6868817414801696,2.260085804366632,1.857628506874642,1.944934078789468,2.0829994705090105,7.0,8.0,8.0,7.0,5.0,8.0,7.0,6.0,3.9364835411105457,2.609068425086197,3.628777461773853,10.065582557825437,14.207406479715852,3.886107348759104,7.126325596680988,2.70629166177455,1.723008504328546,1.837141307312084,1.751465594276813,1.9230224220128196,1.632189428103584,1.968827245265908,1.7343652192940655,1.7949859122871854,6.0254861318158905,5.419449095154161,6.073489577332724,22.993913879573544,14.06262290855637,8.269995275887391,7.62163766411272,6.159103817759492,2.2521164639669573,2.1385666167705413,2.218647710258012,2.278060524567275,2.1071379017073752,2.1201806855650664,2.2888386024310625,2.226505083353551,1.692207338677835,2.6685835834480054,3.224628946171199,6.250896647116905,4.615101459894084,6.422055777331575,4.172369261001151,1.3751872340377027,2.022490439375818,1.6768501916538654,1.8614777904614337,1.8791810554642217,1.72378735416172,1.9683875775061903,2.091272478257972,2.118228488162828,3.4567784523671774,2.737881089599649,3.813592019420585,9.13163307616757,3.905465046788945,3.852162429883486,3.978365790074628,2.40998409084416,4.029585831230927,3.9123254446663087,3.9890678858768425,4.03429951358112,3.814825323145545,3.998158806195481,4.004813597216646,3.91354942517292,0.1605088286542707,0.1814306827240505,0.4575515650967651,1.0112731327984057,0.4681064962378689,0.3982644352869095,0.5580479015585769,0.2132624829525438,3.1176878442496503,2.706916985567266,2.5708788399691884,3.2266755169529864,3.2324072484423145,3.0658407718582987,3.250948855303495,3.028094803219107,0.0589316280798015,0.0056702968063944,0.7079910401178986,0.0061934376260314,0.4783226677965262,0.0098935789687001,0.1718218149499545,0.0024801265441763,0.5671316104137187,0.0070717028341833
3.5179893915307523,3.6227676578985206,4.586174090645853,6.3634497607632365,4.976974708669792,3.6919462448024265,5.3413364347934005,4.45116260303839,4.457870996019568,4.268922727582102,4.617247811202608,4.653288574479395,4.040591732634031,4.526431383821817,4.294605533608998,3.9633008659223217,0.3395407404095013,0.3117237411331047,0.3608976376406918,0.3373291838053244,0.2603621434192722,0.2990662212100108,0.2687959781396196,0.2463503370350206,1.7286222585171376,1.870903852345828,1.673321224926038,1.730761778200124,2.2487083514831943,1.942486503154205,2.104452168304652,2.0001824858521067,7.0,5.0,8.0,9.0,5.0,7.0,7.0,5.0,4.032703257205968,5.656920789614455,5.820802994021576,7.352405730320505,11.630691703159744,4.660293008942858,7.717310006685466,6.258615418800988,1.9275295397258,1.9130639752873908,1.9234002174942304,1.78144809853524,1.9109838322228736,1.995572301577206,1.881615364266622,1.7371399863363477,1.9180030350421915,3.745976739429211,4.6014981821245975,10.89042047333491,8.556940401968749,3.65441824443806,8.75679788486689,2.9030547018265667,1.9555846339386131,2.0853877720986924,2.186674687937209,2.2705496197400548,2.016812149929028,2.243276142433274,2.2495019245654926,1.5559956255593297,1.6352291272082446,0.963707096676088,2.270685190941175,4.695744593008807,1.865863563765712,2.448191736105154,4.06924805023662,1.328728165834053,2.287785975162622,2.301033511075531,2.2601933504311,2.116620444639032,2.054818247022576,2.3070260517239505,2.242907553878783,2.104294868916315,3.369171553554944,3.5151808072124733,7.360198826968482,14.502477304352576,5.189857021986932,3.7714045310561306,5.263439668993088,5.8226354289208535,3.9287998586849575,3.986340331460826,4.059250049526852,3.949860518007996,3.9320204975328994,3.9872944264621113,4.056754778854759,3.2485004152717063,0.3371558625832557,0.297135811006803,0.4033505680513444,1.0707369348022844,0.5521737104541061,0.3326155989176197,0.3159885014858777,0.1533478402197046,2.985391843471208,3.107328836563276,2.74885089042297,2.767579751307624,3.0303838489586536,3.117971357426776,2.9100219417321327,2.967810666997451,0.049579390197628,0.0117390793707078,0.7055398023826871,0.0084821957950906,0.471836896890774,0.0149119176619424,0.1716046105037759,0.0041236451181497,0.5597124018961851,0.0091874740956068
4.306561566999413,3.2436146640795567,5.14406183023654,8.405227103145583,5.543841916499904,4.8774132632707765,5.994143441474554,4.458348883821047,4.484666578326864,4.744055197851785,4.491788093300424,3.8720798474377793,4.0487651996824665,4.5115081342729,4.2793608873312055,3.7239195475799063,0.3127195279667511,0.3606486610346653,0.3188278188309698,0.2198352219044233,0.2597400916622824,0.2964095726336982,0.2542446057348671,0.2107228118431415,1.806503177089957,1.6844863442006972,1.9007151244426197,2.3903526224712306,2.146559341854104,1.9099602619642275,2.121044018702156,2.4979323066194388,8.0,10.0,8.0,5.0,6.0,8.0,7.0,4.0,2.086237155775557,1.19442813373976,7.153738094757585,25.38314742624403,6.82556412483405,3.90779704247586,9.833954241254238,11.689832738772724,1.9529643035831687,1.744297789666964,1.8697423930551416,1.9155782846870315,1.689675674314143,1.9016613042623245,1.802406752898372,1.950586725020578,6.23463568756844,3.082038725669781,4.701729669353975,23.50643302388082,14.020484681369462,6.282927284965547,8.6723661229382,5.118492879779155,2.080824081228167,2.2444440434344526,2.2402097157318424,2.1414021188692134,2.2197323516489664,2.145752427602696,2.2698585649037217,2.0931839252248827,2.0653578468221867,1.3360467548219486,3.599140949530674,5.196099060215479,3.365795037532554,4.44574833524424,5.211838484053973,1.426205782861611,2.2031859615450022,2.2044425428313947,1.9104931751447989,2.123991622924972,1.9463469201581671,2.0742117847614856,2.196308293629756,2.2804381115118733,5.5449976067777245,3.707625192221992,6.0949341428668085,7.489166089233253,5.296363384216618,5.409829766517417,5.604875952280902,2.8470557733691857,3.702280351053489,3.981171902821032,4.038009345049886,3.988828674551637,3.881920706413837,3.9618625977124746,3.839943178732412,3.888344193317125,0.7519136827029755,0.6632665947446471,0.734815416434541,0.8108654393485701,0.4907175071138233,0.7770617264545857,0.7308479614330956,0.1367264896942699,2.366562930170322,2.761832768516552,2.90298498827848,3.0623328755575905,3.2775172845436487,2.864575875510216,2.9198433031446003,3.059521952066389,0.0638355208344908,0.0218437806416251,0.7089896702188174,0.0094545329292167,0.4808951059747286,0.0265019604432661,0.1696560100876823,0.0053594751666593,0.5782962961226061,0.021062779599417
5.005173054840161,4.385046843980571,5.874579184638753,9.568037542321466,5.888120817734201,6.935619152833883,7.01049114734143,4.914208214760879,4.3515696427398,4.131271240877,4.16692713374029,3.857647357284861,3.8451741613899606,3.611430405144848,3.757213068834597,3.6096835925648834,0.2905505763576971,0.2994140611094469,0.325769694537371,0.2754023222093487,0.2337937403884223,0.2177747708715905,0.2251532003403297,0.2084122236066085,1.9220613089440892,1.9592269842714096,1.798816270411493,2.1277707350185624,2.4857733733894896,2.583858342726182,2.432942412353001,2.6825668310937565,7.0,5.0,6.0,5.0,6.0,3.0,6.0,5.0,5.876580279174761,8.766796438180215,12.49947984494388,40.8706907601257,11.796549421203158,26.071828378983067,19.199143229715176,11.24005949120036,1.8578791569138629,1.7758731627063522,1.9043322621641583,1.6880212441979792,1.840411906837847,1.6407751143049456,1.9391515420985412,1.770525302295133,8.83414776199264,3.899738662937768,12.917570537347263,26.90052551817844,15.104700357979558,14.054488626145286,28.732218413416728,8.4962723446085,2.178954945442864,2.095065306139518,2.1153456482700275,1.8227044898441669,1.952994568910532,2.0396851042346817,2.102713717308678,2.1890918856114063,5.28528990054241,1.191536040322384,3.226628842852432,4.776837482131191,3.99474390470989,4.150233109587544,6.059145217282316,1.3300617205030645,2.15483117767564,1.6567630976680894,2.2603778988716448,2.1726649937655367,2.2531945854369155,2.234062650602088,2.1220815286885677,1.9912892206626551,5.30834825899645,5.329573278358554,7.7130040877791535,19.54096231926546,3.390680580608459,6.000829793116972,4.509027772001309,2.4281746390739456,3.90505254599374,4.043283670868217,3.926604872477069,3.953908910520535,4.066985998012643,3.702087474231557,4.077285461421516,4.012280747881528,0.5018407154850781,0.330426276462289,0.4567569345746383,1.0023901888482445,0.4596194673870287,0.4516073242877452,0.5751492283692216,0.2321562711004209,2.967239549983967,2.81806085600614,3.2056983950953746,3.0437528233720523,3.3064952799475225,3.225890652903159,3.2653830249463427,3.0079603800242865,0.0507466180452257,0.0198817655909964,0.7033108156299425,0.0158082888209406,0.4721014937084437,0.0244389274705389,0.1711310795353283,0.0040108448499199,0.5702394810639254,0.0147421437173119
3.5498314475688484,4.121797247184262,4.463299719350644,7.306602303355611,5.427272091608054,5.938690989346311,4.552869498409655,3.383560185861324,4.520782001203837,4.133279056839111,4.577440149732138,4.082494067283234,4.130402766397382,3.799209999897722,4.15078711676246,4.102850807373532,0.3579479572476147,0.3022452383651069,0.3538781965116466,0.2959421980842113,0.244534943267379,0.238819784881759,0.2876173200413842,0.25477065930939,1.6426064500951916,1.8250841260781072,1.7266698977837525,2.039656441061409,2.3845071461616323,2.328093027530559,2.126577079752469,2.1164346108439496,7.0,5.0,9.0,5.0,5.0,3.0,6.0,5.0,2.794879205803267,6.686093331181469,4.206528561975983,17.178669641099837,9.480623400890297,16.61235037501678,6.782871294203245,4.771302072062092,1.7752345036584756,1.732634651625308,1.8186460706107543,1.8380663449122685,1.8460196627250456,1.732732711881226,1.4687665269077053,1.898987235112972,3.754297265802014,1.8950858294171813,3.6674907180072855,12.81514999405676,6.082550709674736,5.317113299915219,4.867886004818983,2.686800645104737,2.12521181369306,2.126218731909424,2.2576344888440287,2.175801010276884,2.283960346024637,2.1572157227208555,2.172228635524575,2.266669338018474,1.0470075761511073,2.001823119255117,3.120899611722823,3.571655273522623,2.740254598993856,3.128599854857883,2.8294286545207346,1.3864100142204914,2.2179819932585274,2.252808337571783,2.003425489736584,2.124652483776906,1.8785447444039411,1.9086084044656688,2.083507146569234,2.28209757059136,3.806669549087182,3.7868455187297214,5.110642330374791,8.541024714927044,4.111430718661044,5.481545428860362,3.686659639783701,1.9701641378399828,4.081139410399557,3.744754013350141,4.004570082266778,4.012297690835593,3.921847025036372,3.7494804668044943,4.008528942971931,3.730304493791039,0.2472746431185761,0.2573859116803432,0.3901205696923958,0.6405673362370908,0.3824045087722321,0.3712424801360212,0.4083204594948433,0.1448508002501344,2.9676283359535844,2.7872787032992243,2.751924027780013,3.015492407228296,3.221014661408017,3.067618971861064,3.099990832206352,2.73841132763,0.0533362793706606,0.0242347424084661,0.7051671499007675,0.0140832373249464,0.4757942537551873,0.0236682887205781,0.1719100158254494,0.0053459680384658,0.5668979450918147,0.0151219653346828
4.571757680994454,3.8279664680277863,5.262502383141298,7.424148804927246,6.316067426169251,5.9392953395594095,5.819361120489709,4.470633827407846,4.144513576183903,4.194497859238542,4.388535134362958,4.63806592792641,4.001761446682468,3.959522545929569,4.178450903987852,4.048027005152365,0.3152187709947732,0.3285701924498881,0.3285728544764821,0.3492330299575861,0.2486304098772511,0.2467782022148609,0.2556999550349976,0.2516824925441826,1.818639680513434,1.7434625779029762,1.7826885169504647,1.5964113482685878,2.0670188367691598,2.1467018694503786,2.002147799401361,2.0333186925844218,6.0,6.0,7.0,9.0,7.0,5.0,6.0,5.0,7.36870421763626,5.880116275570696,9.042494443005008,7.679885941807292,8.373729943274384,15.7510564435159,10.050359437363989,7.937061292139247,1.7416514865583048,1.7531241441779093,1.9483940087684557,1.963231101707832,1.758235708318455,1.9078120315843128,1.8793755929192963,1.8096253004330047,9.542016663827493,2.955812685853744,10.782742781100014,15.979418658982322,20.231348024746627,13.258876601384596,13.52495941325056,6.035735510078755,2.0793606574688326,2.262620989633429,2.2092684574467705,2.261351221676305,2.2747242355151545,2.2588600515358754,2.2649070250482723,1.960068228121703,2.766104240601357,1.373994639174125,3.0578209823700213,11.28561960861321,5.365461648065538,3.981719602577305,5.736413178917756,2.554927025010269,2.1991940051344945,2.095728935712001,2.173185859475303,2.252985988305713,2.032287569466713,2.0675961279080317,2.154386381668605,2.062667746055741,5.129240427689628,3.8084410373192665,8.569450723219086,18.525006186950787,6.371097809933068,5.268549686756702,5.821598869388127,3.883801857124158,3.999350113953764,4.019121524379842,3.9996956175285208,3.972813601840784,3.81646383783502,3.6999097345067553,3.968765100020095,3.93626593996954,0.2538949707243633,0.0729879246605298,0.4064291471266069,0.6144881915107431,0.3859372324284219,0.3887973956231486,0.2310746502613422,0.1583386341040277,2.766406764167028,3.2094315940606366,2.1959899116124,3.2782969888717286,3.0238765402816927,3.2519560111596006,2.902982811301101,3.134716265880268,0.0787811177595121,0.0110790730329572,0.717054536851072,0.0050333620120143,0.4967190456235508,0.0113293360790797,0.1779695944748795,0.0010311845671591,0.5793570395819819,0.0073769251546149
