mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_rmse
individual,P40,P40,valence,face,svr,5,5,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.1039606386424254
individual,P40,P40,valence,face,svr,5,5,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.238004533011075
individual,P40,P40,valence,face,svr,5,5,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",2.0768775347098836
individual,P40,P40,valence,face,svr,5,5,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.3635176522705694
individual,P40,P40,valence,face,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.0937258210387895
individual,P42,P42,valence,face,svr,5,5,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3868378117857434
individual,P42,P42,valence,face,svr,5,5,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3651813998711673
individual,P42,P42,valence,face,svr,5,5,3,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__kernel"": ""linear""}",1.2706616386421785
individual,P42,P42,valence,face,svr,5,5,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.414612658493741
individual,P42,P42,valence,face,svr,5,5,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.335196629839382
individual,P43,P43,valence,face,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3421803907687675
individual,P43,P43,valence,face,svr,5,5,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3126605127207036
individual,P43,P43,valence,face,svr,5,5,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.2596319120964277
individual,P43,P43,valence,face,svr,5,5,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.238267784382251
individual,P43,P43,valence,face,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.349985328799005
individual,P45,P45,valence,face,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.411284332993698
individual,P45,P45,valence,face,svr,5,5,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5321693405422012
individual,P45,P45,valence,face,svr,5,5,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4297235164181428
individual,P45,P45,valence,face,svr,5,5,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.480439942474104
individual,P45,P45,valence,face,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.4260078683361523
individual,P10,P10,valence,face,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.9813544294043568
individual,P10,P10,valence,face,svr,10,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.021491468163333
individual,P10,P10,valence,face,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.1087966797490116
individual,P10,P10,valence,face,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9855293210319498
individual,P10,P10,valence,face,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.006971450786645
individual,P11,P11,valence,face,svr,10,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.103461936513779
individual,P11,P11,valence,face,svr,10,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.100582070670567
individual,P11,P11,valence,face,svr,10,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.1322264848800407
individual,P11,P11,valence,face,svr,10,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.107279250558932
individual,P11,P11,valence,face,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.2031711730051495
individual,P19,P19,valence,face,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4830737328562777
individual,P19,P19,valence,face,svr,10,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.574123322613362
individual,P19,P19,valence,face,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6639055954696573
individual,P19,P19,valence,face,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.589683569697323
individual,P19,P19,valence,face,svr,10,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.6651459445825472
individual,P22,P22,valence,face,svr,10,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.221900410631848
individual,P22,P22,valence,face,svr,10,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.187235048354044
individual,P22,P22,valence,face,svr,10,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.0294228061376645
individual,P22,P22,valence,face,svr,10,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.1826496569554372
individual,P22,P22,valence,face,svr,10,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.1661950655422526
individual,P25,P25,valence,face,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.794040578699174
individual,P25,P25,valence,face,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.859708030829928
individual,P25,P25,valence,face,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.9172198610652706
individual,P25,P25,valence,face,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9430152788820774
individual,P25,P25,valence,face,svr,10,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9895554324383713
individual,P32,P32,valence,face,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.461840032409268
individual,P32,P32,valence,face,svr,10,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.502217111517148
individual,P32,P32,valence,face,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5126094218518098
individual,P32,P32,valence,face,svr,10,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4913663702351052
individual,P32,P32,valence,face,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5102462976082718
individual,P40,P40,valence,face,svr,10,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.0211035426525052
individual,P40,P40,valence,face,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.2244630317322582
individual,P40,P40,valence,face,svr,10,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.065485382188658
individual,P40,P40,valence,face,svr,10,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.3190623236572967
individual,P40,P40,valence,face,svr,10,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9887589878164167
individual,P42,P42,valence,face,svr,10,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3737740774237086
individual,P42,P42,valence,face,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3580536724281211
individual,P42,P42,valence,face,svr,10,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.2772034411464244
individual,P42,P42,valence,face,svr,10,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4147923035757257
individual,P42,P42,valence,face,svr,10,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.335053431898219
individual,P43,P43,valence,face,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3420137432697248
individual,P43,P43,valence,face,svr,10,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3145686760334048
individual,P43,P43,valence,face,svr,10,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.2568252059672194
individual,P43,P43,valence,face,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.240220611696717
individual,P43,P43,valence,face,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3540087975845634
individual,P45,P45,valence,face,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4115265193401239
individual,P45,P45,valence,face,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.5345242110392447
individual,P45,P45,valence,face,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__kernel"": ""linear""}",1.397656934542818
individual,P45,P45,valence,face,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.4788068771218343
individual,P45,P45,valence,face,svr,10,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4270745343702116
individual,P10,P10,valence,face,svr,20,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.9813544294043568
individual,P10,P10,valence,face,svr,20,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.021491468163333
individual,P10,P10,valence,face,svr,20,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.1087966797490116
individual,P10,P10,valence,face,svr,20,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9855293210319498
individual,P10,P10,valence,face,svr,20,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.006971450786645
individual,P11,P11,valence,face,svr,20,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.103461936513779
individual,P11,P11,valence,face,svr,20,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.100582070670567
individual,P11,P11,valence,face,svr,20,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.1322264848800407
individual,P11,P11,valence,face,svr,20,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.107279250558932
individual,P11,P11,valence,face,svr,20,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.2031711730051495
individual,P19,P19,valence,face,svr,20,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4830737328562777
individual,P19,P19,valence,face,svr,20,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.574123322613362
individual,P19,P19,valence,face,svr,20,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6639055954696573
individual,P19,P19,valence,face,svr,20,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.589683569697323
individual,P19,P19,valence,face,svr,20,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.6651459445825472
individual,P22,P22,valence,face,svr,20,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.221900410631848
individual,P22,P22,valence,face,svr,20,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.187235048354044
individual,P22,P22,valence,face,svr,20,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.0294228061376645
individual,P22,P22,valence,face,svr,20,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.1826496569554372
individual,P22,P22,valence,face,svr,20,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.1661950655422526
individual,P25,P25,valence,face,svr,20,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.794040578699174
individual,P25,P25,valence,face,svr,20,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.859708030829928
individual,P25,P25,valence,face,svr,20,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.9172198610652706
individual,P25,P25,valence,face,svr,20,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9430152788820774
individual,P25,P25,valence,face,svr,20,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9895554324383713
individual,P32,P32,valence,face,svr,20,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.461840032409268
individual,P32,P32,valence,face,svr,20,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.502217111517148
individual,P32,P32,valence,face,svr,20,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5126094218518098
individual,P32,P32,valence,face,svr,20,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4913663702351052
individual,P32,P32,valence,face,svr,20,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5102462976082718
individual,P40,P40,valence,face,svr,20,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.0211035426525052
individual,P40,P40,valence,face,svr,20,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.2244630317322582
individual,P40,P40,valence,face,svr,20,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",2.065485382188658
individual,P40,P40,valence,face,svr,20,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",2.3190623236572967
individual,P40,P40,valence,face,svr,20,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.9887589878164167
individual,P42,P42,valence,face,svr,20,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3737740774237086
individual,P42,P42,valence,face,svr,20,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3580536724281211
individual,P42,P42,valence,face,svr,20,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.2772034411464244
individual,P42,P42,valence,face,svr,20,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4147923035757257
individual,P42,P42,valence,face,svr,20,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.335053431898219
individual,P43,P43,valence,face,svr,20,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3420137432697248
individual,P43,P43,valence,face,svr,20,10,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3145686760334048
individual,P43,P43,valence,face,svr,20,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.2568252059672194
individual,P43,P43,valence,face,svr,20,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.240220611696717
individual,P43,P43,valence,face,svr,20,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.3540087975845634
individual,P45,P45,valence,face,svr,20,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4115265193401239
individual,P45,P45,valence,face,svr,20,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.5345242110392447
individual,P45,P45,valence,face,svr,20,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__kernel"": ""linear""}",1.397656934542818
individual,P45,P45,valence,face,svr,20,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.4788068771218343
individual,P45,P45,valence,face,svr,20,10,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.4270745343702116
individual,P10,P10,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",1.9836931260293351
individual,P10,P10,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",1.991566858675711
individual,P10,P10,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",1.9938590342149782
individual,P10,P10,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",1.9355002990292267
individual,P10,P10,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",1.8987956751535389
individual,P11,P11,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",2.087045334547885
individual,P11,P11,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",2.0578155860431733
individual,P11,P11,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",2.1050028023171836
individual,P11,P11,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",2.0713685305076748
individual,P11,P11,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",2.1734590054521594
individual,P19,P19,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",1.493347864371901
individual,P19,P19,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",1.5993792445163955
individual,P19,P19,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",1.7056081526342595
individual,P19,P19,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",1.619918676907827
individual,P19,P19,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",1.6755456092244556
individual,P22,P22,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",2.2952347113343508
individual,P22,P22,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",2.203242893641681
individual,P22,P22,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",2.093206588744159
individual,P22,P22,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",2.212171520735501
individual,P22,P22,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",2.1107870397360404
individual,P25,P25,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",1.781262450604203
individual,P25,P25,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",1.8722226909579234
individual,P25,P25,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",1.9257228492210456
individual,P25,P25,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",1.8501677651313762
individual,P25,P25,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",1.946989438473208
individual,P32,P32,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",1.4908261304127197
individual,P32,P32,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",1.494456599611401
individual,P32,P32,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",1.515916181566802
individual,P32,P32,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",1.4813919908227937
individual,P32,P32,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",1.5617421583097688
individual,P40,P40,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",2.0772532931593277
individual,P40,P40,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",2.1995024556128393
individual,P40,P40,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",2.022176863170374
individual,P40,P40,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",2.2348622027791767
individual,P40,P40,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",2.0690767238063392
individual,P42,P42,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",1.4025476845200953
individual,P42,P42,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",1.3630205205581352
individual,P42,P42,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",1.2819142168466648
individual,P42,P42,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",1.3805299760439638
individual,P42,P42,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",1.357230041084046
individual,P43,P43,valence,face,ridge,all,all,1,"{""regressor__alpha"": 100}",1.3774079815861946
individual,P43,P43,valence,face,ridge,all,all,2,"{""regressor__alpha"": 100}",1.3250693912830565
individual,P43,P43,valence,face,ridge,all,all,3,"{""regressor__alpha"": 100}",1.2847625759963328
individual,P43,P43,valence,face,ridge,all,all,4,"{""regressor__alpha"": 100}",1.2744619112247204
individual,P43,P43,valence,face,ridge,all,all,5,"{""regressor__alpha"": 100}",1.3637763698480427
