mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
individual,valence,eeg,gnb,20,20,eeg_se_alpha__Fz,0,5,0.0,0.18135127552059288
individual,valence,eeg,gnb,20,20,eeg_se_alpha__Oz,0,5,0.0,0.3831430341308328
individual,valence,eeg,gnb,20,20,eeg_se_alpha__PO8,0,5,0.0,0.3870121729413271
individual,valence,eeg,gnb,20,20,eeg_se_beta__Cz,0,5,0.0,0.19177981352252102
individual,valence,eeg,gnb,20,20,eeg_se_beta__Fz,0,5,0.0,0.18229169610422272
individual,valence,eeg,gnb,20,20,eeg_se_beta__Oz,0,5,0.0,0.7239230762033559
individual,valence,eeg,gnb,20,20,eeg_se_beta__PO7,0,5,0.0,0.25562398210515425
individual,valence,eeg,gnb,20,20,eeg_se_beta__PO8,0,5,0.0,0.49174659065525406
individual,valence,eeg,gnb,20,20,eeg_se_beta__Pz,0,5,0.0,0.7799816939310575
individual,valence,eeg,gnb,20,20,eeg_se_delta__C3,0,5,0.0,0.7661559093161314
individual,valence,eeg,gnb,20,20,eeg_se_delta__Fz,0,5,0.0,1.028431270796939
individual,valence,eeg,gnb,20,20,eeg_se_delta__Oz,0,5,0.0,0.4226376951276408
individual,valence,eeg,gnb,20,20,eeg_se_delta__PO7,0,5,0.0,0.9565601999721978
individual,valence,eeg,gnb,20,20,eeg_se_delta__PO8,0,5,0.0,1.4728561555562538
individual,valence,eeg,gnb,20,20,eeg_se_delta__Pz,0,5,0.0,0.23493362093179754
individual,valence,eeg,gnb,20,20,eeg_se_gamma__C3,0,5,0.0,0.1360290915417809
individual,valence,eeg,gnb,20,20,eeg_se_gamma__C4,0,5,0.0,0.3104344615427248
individual,valence,eeg,gnb,20,20,eeg_se_gamma__Cz,0,5,0.0,0.3156510113166687
individual,valence,eeg,gnb,20,20,eeg_se_gamma__Fz,0,5,0.0,0.6004644590871276
individual,valence,eeg,gnb,20,20,eeg_se_gamma__Oz,0,5,0.0,1.0135508033618141
individual,valence,eeg,gnb,20,20,eeg_se_gamma__PO8,0,5,0.0,0.29957037253806246
individual,valence,eeg,gnb,20,20,eeg_se_gamma__Pz,0,5,0.0,0.42797587980914376
individual,valence,eeg,gnb,20,20,eeg_se_theta__C3,0,5,0.0,0.13517264208129037
individual,valence,eeg,gnb,20,20,eeg_se_theta__Fz,0,5,0.0,0.8265457378244587
individual,valence,eeg,gnb,20,20,eeg_se_theta__PO7,0,5,0.0,1.4124534462974128
individual,valence,eeg,gnb,20,20,eeg_se_theta__PO8,0,5,0.0,1.1373546163706858
individual,valence,eeg,gnb,20,20,eeg_se_theta__Pz,0,5,0.0,0.3223189252986679
individual,valence,eeg,gnb,5,5,eeg_se_delta__Cz,4,5,0.8,5.564854297392495
individual,valence,eeg,gnb,5,5,eeg_mf_hz__C4,3,5,0.6,4.261679624350033
individual,valence,eeg,gnb,5,5,eeg_sd__Cz,2,5,0.4,5.520893078668292
individual,valence,eeg,gnb,5,5,eeg_se_alpha__C3,2,5,0.4,3.5598314180164126
individual,valence,eeg,gnb,5,5,eeg_se_theta__Oz,2,5,0.4,3.6875845713359587
individual,valence,eeg,gnb,5,5,eeg_bp_delta__C4,1,5,0.2,3.57801179500055
individual,valence,eeg,gnb,5,5,eeg_bp_delta__Oz,1,5,0.2,3.4039823315898494
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__PO7,1,5,0.2,1.6970234952077115
individual,valence,eeg,gnb,5,5,eeg_bp_theta__Oz,1,5,0.2,3.2973790169509924
individual,valence,eeg,gnb,5,5,eeg_hm__C4,1,5,0.2,3.8181226010887124
individual,valence,eeg,gnb,5,5,eeg_hm__Oz,1,5,0.2,4.3596281591790085
individual,valence,eeg,gnb,5,5,eeg_hm__PO7,1,5,0.2,4.839354652984749
individual,valence,eeg,gnb,5,5,eeg_mf_hz__Oz,1,5,0.2,3.370206674686796
individual,valence,eeg,gnb,5,5,eeg_sd__Oz,1,5,0.2,3.336049382097805
individual,valence,eeg,gnb,5,5,eeg_se_alpha__Pz,1,5,0.2,2.8503006492745984
individual,valence,eeg,gnb,5,5,eeg_se_beta__C3,1,5,0.2,2.1689858241218465
individual,valence,eeg,gnb,5,5,eeg_se_theta__Cz,1,5,0.2,2.825089749580866
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__C3,0,5,0.0,1.3532068340230685
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__C4,0,5,0.0,0.749625564614765
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__Cz,0,5,0.0,2.4382260332516505
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__Fz,0,5,0.0,0.23787990054824
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__Oz,0,5,0.0,1.0274842557591546
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__PO7,0,5,0.0,0.3990261858434113
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__PO8,0,5,0.0,0.865637185242546
individual,valence,eeg,gnb,5,5,eeg_bp_alpha__Pz,0,5,0.0,0.5988914627397961
individual,valence,eeg,gnb,5,5,eeg_bp_beta__C3,0,5,0.0,1.0869015826191561
individual,valence,eeg,gnb,5,5,eeg_bp_beta__C4,0,5,0.0,0.2923509292831551
individual,valence,eeg,gnb,5,5,eeg_bp_beta__Cz,0,5,0.0,0.6101541080007692
individual,valence,eeg,gnb,5,5,eeg_bp_beta__Fz,0,5,0.0,0.01766581889892605
individual,valence,eeg,gnb,5,5,eeg_bp_beta__Oz,0,5,0.0,0.09325708222194187
individual,valence,eeg,gnb,5,5,eeg_bp_beta__PO7,0,5,0.0,0.20195435366698336
individual,valence,eeg,gnb,5,5,eeg_bp_beta__PO8,0,5,0.0,0.2061279978722485
individual,valence,eeg,gnb,5,5,eeg_bp_beta__Pz,0,5,0.0,0.17527854666523623
individual,valence,eeg,gnb,5,5,eeg_bp_delta__C3,0,5,0.0,2.4939754566318357
individual,valence,eeg,gnb,5,5,eeg_bp_delta__Cz,0,5,0.0,2.0237507931671432
individual,valence,eeg,gnb,5,5,eeg_bp_delta__Fz,0,5,0.0,0.19763569978164308
individual,valence,eeg,gnb,5,5,eeg_bp_delta__PO7,0,5,0.0,0.6419774097849179
individual,valence,eeg,gnb,5,5,eeg_bp_delta__PO8,0,5,0.0,0.4282793455635011
individual,valence,eeg,gnb,5,5,eeg_bp_delta__Pz,0,5,0.0,1.3979507994612321
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__C3,0,5,0.0,0.784737361278631
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__C4,0,5,0.0,0.3577400079741119
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__Cz,0,5,0.0,0.7542574980263734
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__Fz,0,5,0.0,1.3557289769951577
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__Oz,0,5,0.0,0.609825812205227
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__PO8,0,5,0.0,1.9143462242151212
individual,valence,eeg,gnb,5,5,eeg_bp_gamma__Pz,0,5,0.0,0.3765463123622463
individual,valence,eeg,gnb,5,5,eeg_bp_theta__C3,0,5,0.0,3.5330682611482223
individual,valence,eeg,gnb,5,5,eeg_bp_theta__C4,0,5,0.0,1.0115441724928775
individual,valence,eeg,gnb,5,5,eeg_bp_theta__Cz,0,5,0.0,2.2084172363653463
individual,valence,eeg,gnb,5,5,eeg_bp_theta__Fz,0,5,0.0,1.5255026735966861
