target,feature,robot_scope,image_mean,image_sd,image_median,image_min,image_max,image_q1,image_q3,image_iqr,image_low_mean,image_low_sd,image_low_median,image_low_min,image_low_max,image_low_q1,image_low_q3,image_low_iqr,image_high_mean,image_high_sd,image_high_median,image_high_min,image_high_max,image_high_q1,image_high_q3,image_high_iqr,robot_mean,robot_sd,robot_median,robot_min,robot_max,robot_q1,robot_q3,robot_iqr,robot_mean_minus_image_mean_in_image_sd,robot_pct_outside_image_min_max,robot_pct_outside_image_q1_q3,robot_pct_outside_image_mean_pm_2sd,robot_pct_outside_image_mean_pm_3sd,robot_z_median_abs,robot_z_p95_abs,robot_z_max_abs,robot_z_pct_abs_gt_2,robot_z_pct_abs_gt_3,robot_z_pct_abs_gt_5
valence,eeg_hc__PO8,sisyphus,1.9130092528497729,0.1890750113878729,1.9110862567497846,1.4893668759545322,2.628936830864649,1.8042282076734837,2.022045961609888,0.21781775393640435,1.9886621879591873,0.2256974571968946,1.974150724765359,1.6236517362816023,2.628936830864649,1.8245549312176785,2.091070947690932,0.2665160164732536,1.870761509866593,0.14928363950280366,1.8726584094868293,1.4893668759545322,2.1749295084330216,1.798933970650633,1.962181200642248,0.163247229991615,2.513154818246379,0.996544734872478,2.362130463825049,1.674798195713285,10.969117078513296,2.123620868841021,2.657618949029155,0.5339980801881339,3.1741136017464187,26.373626373626376,86.81318681318682,54.94505494505495,38.46153846153847,2.375359957291969,7.440077725634165,47.896904827288964,54.94505494505495,38.46153846153847,14.285714285714285
valence,eeg_hc__PO8,shape_sorter_interaction,1.9130092528497729,0.1890750113878729,1.9110862567497846,1.4893668759545322,2.628936830864649,1.8042282076734837,2.022045961609888,0.21781775393640435,1.9886621879591873,0.2256974571968946,1.974150724765359,1.6236517362816023,2.628936830864649,1.8245549312176785,2.091070947690932,0.2665160164732536,1.870761509866593,0.14928363950280366,1.8726584094868293,1.4893668759545322,2.1749295084330216,1.798933970650633,1.962181200642248,0.163247229991615,1.89551997935695,1.1169379236205417,1.776242201984768,1.5076964054477922,11.564974089356964,1.6844788820551264,1.8263826461056751,0.14190376405054872,-0.09249912701020559,1.2987012987012987,63.63636363636363,2.5974025974025974,1.2987012987012987,0.8599614243293604,1.8330001891339578,51.04833666627117,2.5974025974025974,1.2987012987012987,1.2987012987012987
valence,eeg_mf_hz__Fz,ALL_ANALYZED_TASKS,10.658333333333333,3.830787197894913,10.0,4.0,21.0,8.75,12.0,3.25,9.279069767441861,3.237322906319922,9.0,4.0,19.0,6.0,11.0,5.0,11.428571428571429,3.9194108072600384,11.0,4.0,21.0,9.0,12.0,3.0,3.2670623145400595,2.2260691704451845,2.0,2.0,14.0,2.0,3.0,1.0,-1.9294392084360394,81.30563798219585,94.65875370919882,50.74183976261127,0.0,2.260196895847215,2.260196895847215,2.260196895847215,50.74183976261127,0.0,0.0
valence,eeg_mf_hz__Fz,pick_place,10.658333333333333,3.830787197894913,10.0,4.0,21.0,8.75,12.0,3.25,9.279069767441861,3.237322906319922,9.0,4.0,19.0,6.0,11.0,5.0,11.428571428571429,3.9194108072600384,11.0,4.0,21.0,9.0,12.0,3.0,2.5714285714285716,0.49487165930539345,3.0,2.0,3.0,2.0,3.0,1.0,-2.1110294944988497,100.0,100.0,42.857142857142854,0.0,1.9991539434875751,2.260196895847215,2.260196895847215,42.857142857142854,0.0,0.0
valence,eeg_mf_hz__Fz,shape_sorter_observation,10.658333333333333,3.830787197894913,10.0,4.0,21.0,8.75,12.0,3.25,9.279069767441861,3.237322906319922,9.0,4.0,19.0,6.0,11.0,5.0,11.428571428571429,3.9194108072600384,11.0,4.0,21.0,9.0,12.0,3.0,2.5084745762711864,0.6476262093065356,2.0,2.0,5.0,2.0,3.0,1.0,-2.1274631912575677,94.91525423728814,100.0,55.932203389830505,0.0,2.260196895847215,2.260196895847215,2.260196895847215,55.932203389830505,0.0,0.0
valence,eeg_mf_hz__Fz,stack,10.658333333333333,3.830787197894913,10.0,4.0,21.0,8.75,12.0,3.25,9.279069767441861,3.237322906319922,9.0,4.0,19.0,6.0,11.0,5.0,11.428571428571429,3.9194108072600384,11.0,4.0,21.0,9.0,12.0,3.0,2.2794117647058822,0.4803671462076787,2.0,2.0,4.0,2.0,3.0,1.0,-2.1872584238643746,98.52941176470588,100.0,73.52941176470588,0.0,2.260196895847215,2.260196895847215,2.260196895847215,73.52941176470588,0.0,0.0
valence,eeg_mf_hz__Fz,sisyphus,10.658333333333333,3.830787197894913,10.0,4.0,21.0,8.75,12.0,3.25,9.279069767441861,3.237322906319922,9.0,4.0,19.0,6.0,11.0,5.0,11.428571428571429,3.9194108072600384,11.0,4.0,21.0,9.0,12.0,3.0,2.2967032967032965,0.4802587556793881,2.0,2.0,4.0,2.0,3.0,1.0,-2.1827445913009482,98.9010989010989,100.0,71.42857142857143,0.0,2.260196895847215,2.260196895847215,2.260196895847215,71.42857142857143,0.0,0.0
valence,eeg_mf_hz__Fz,shape_sorter_interaction,10.658333333333333,3.830787197894913,10.0,4.0,21.0,8.75,12.0,3.25,9.279069767441861,3.237322906319922,9.0,4.0,19.0,6.0,11.0,5.0,11.428571428571429,3.9194108072600384,11.0,4.0,21.0,9.0,12.0,3.0,6.246753246753247,3.032961110030426,6.0,2.0,14.0,4.0,9.0,5.0,-1.1516118903718613,24.675324675324674,76.62337662337663,6.493506493506493,0.0,1.2160250864086557,2.260196895847215,2.260196895847215,6.493506493506493,0.0,0.0
valence,eeg_mf_hz__PO8,ALL_ANALYZED_TASKS,6.666666666666667,1.6749792701868151,6.0,3.0,12.0,6.0,8.0,2.0,6.0,1.5096588248481377,6.0,3.0,10.0,5.0,7.0,2.0,7.038961038961039,1.6470481935052146,7.0,4.0,12.0,6.0,8.0,2.0,4.643916913946588,2.669350174689434,3.0,2.0,13.0,3.0,6.0,3.0,-1.2076267382667227,15.43026706231454,84.56973293768546,56.083086053412465,2.3738872403560833,2.1890818184619762,2.7861041325879694,3.7811413227979584,56.083086053412465,2.3738872403560833,0.0
valence,eeg_mf_hz__PO8,pick_place,6.666666666666667,1.6749792701868151,6.0,3.0,12.0,6.0,8.0,2.0,6.0,1.5096588248481377,6.0,3.0,10.0,5.0,7.0,2.0,7.038961038961039,1.6470481935052146,7.0,4.0,12.0,6.0,8.0,2.0,3.0,0.816496580927726,3.0,2.0,7.0,3.0,3.0,0.0,-2.1890818184619762,19.047619047619047,97.61904761904762,88.09523809523809,0.0,2.1890818184619762,2.7861041325879694,2.7861041325879694,88.09523809523809,0.0,0.0
valence,eeg_mf_hz__PO8,shape_sorter_observation,6.666666666666667,1.6749792701868151,6.0,3.0,12.0,6.0,8.0,2.0,6.0,1.5096588248481377,6.0,3.0,10.0,5.0,7.0,2.0,7.038961038961039,1.6470481935052146,7.0,4.0,12.0,6.0,8.0,2.0,3.2033898305084745,1.3873479274360085,3.0,2.0,9.0,2.0,3.0,1.0,-2.0676535511821132,30.508474576271187,94.91525423728814,77.96610169491525,0.0,2.1890818184619762,2.7861041325879694,2.7861041325879694,77.96610169491525,0.0,0.0
valence,eeg_mf_hz__PO8,stack,6.666666666666667,1.6749792701868151,6.0,3.0,12.0,6.0,8.0,2.0,6.0,1.5096588248481377,6.0,3.0,10.0,5.0,7.0,2.0,7.038961038961039,1.6470481935052146,7.0,4.0,12.0,6.0,8.0,2.0,3.3970588235294117,1.2143711260705725,3.0,2.0,9.0,3.0,4.0,1.0,-1.9520288407943023,14.705882352941178,98.52941176470588,69.11764705882352,0.0,2.1890818184619762,2.7861041325879694,2.7861041325879694,69.11764705882352,0.0,0.0
valence,eeg_mf_hz__PO8,sisyphus,6.666666666666667,1.6749792701868151,6.0,3.0,12.0,6.0,8.0,2.0,6.0,1.5096588248481377,6.0,3.0,10.0,5.0,7.0,2.0,7.038961038961039,1.6470481935052146,7.0,4.0,12.0,6.0,8.0,2.0,3.967032967032967,1.6932350819863198,4.0,2.0,9.0,3.0,4.0,1.0,-1.6117415586478285,13.186813186813188,86.81318681318682,49.45054945054945,0.0,1.5920595043359826,2.7861041325879694,2.7861041325879694,49.45054945054945,0.0,0.0
valence,eeg_mf_hz__PO8,shape_sorter_interaction,6.666666666666667,1.6749792701868151,6.0,3.0,12.0,6.0,8.0,2.0,6.0,1.5096588248481377,6.0,3.0,10.0,5.0,7.0,2.0,7.038961038961039,1.6470481935052146,7.0,4.0,12.0,6.0,8.0,2.0,8.545454545454545,2.1108590886389664,8.0,2.0,13.0,7.0,10.0,3.0,1.1216782871458053,5.194805194805195,54.54545454545454,18.181818181818183,10.38961038961039,1.3930520662939845,3.184119008671965,3.7811413227979584,18.181818181818183,10.38961038961039,0.0
valence,eeg_bp_delta__Fz,ALL_ANALYZED_TASKS,14.050253607108939,7.886818232659058,12.13778562384432,2.196954279885814,43.87831178778889,8.576539274965281,17.428663485607856,8.852124210642575,16.87637930217042,8.917017299409263,14.749028388355123,3.2415947163703382,43.87831178778889,11.094276893857735,18.96663823864413,7.872361344786395,12.47202756960707,6.751554807044095,11.5987649228913,2.196954279885814,35.03645601726627,7.588696880196194,15.236422561066036,7.647725680869842,11128.940032405402,88282.97267104905,189.05762310329044,5.444249944782737,852611.8317311933,65.98842756728233,357.8170420195065,291.8286144522242,1409.2995997767384,81.89910979228486,92.58160237388724,83.97626112759644,82.49258160237389,22.18985709236732,109.47263888930453,108104.1500293498,83.97626112759644,82.49258160237389,78.93175074183976
valence,eeg_bp_delta__Fz,pick_place,14.050253607108939,7.886818232659058,12.13778562384432,2.196954279885814,43.87831178778889,8.576539274965281,17.428663485607856,8.852124210642575,16.87637930217042,8.917017299409263,14.749028388355123,3.2415947163703382,43.87831178778889,11.094276893857735,18.96663823864413,7.872361344786395,12.47202756960707,6.751554807044095,11.5987649228913,2.196954279885814,35.03645601726627,7.588696880196194,15.236422561066036,7.647725680869842,20787.9067675894,129917.78555481933,190.42488980026818,56.54273186526272,852611.8317311933,132.12493924513046,308.3351168075976,176.21017756246715,2633.9971204050867,100.0,100.0,100.0,100.0,22.36321809253795,149.71561740508088,108104.1500293498,100.0,100.0,100.0
valence,eeg_bp_delta__Fz,shape_sorter_observation,14.050253607108939,7.886818232659058,12.13778562384432,2.196954279885814,43.87831178778889,8.576539274965281,17.428663485607856,8.852124210642575,16.87637930217042,8.917017299409263,14.749028388355123,3.2415947163703382,43.87831178778889,11.094276893857735,18.96663823864413,7.872361344786395,12.47202756960707,6.751554807044095,11.5987649228913,2.196954279885814,35.03645601726627,7.588696880196194,15.236422561066036,7.647725680869842,14161.502700051427,104689.23736907502,198.68498648830084,36.60411394904252,811386.792549128,101.1430632859032,345.24466063345074,244.10159734754754,1793.8098773292602,96.61016949152543,100.0,100.0,98.30508474576271,23.41054750274648,102.46934885477354,102877.06884579294,100.0,98.30508474576271,93.22033898305084
valence,eeg_bp_delta__Fz,stack,14.050253607108939,7.886818232659058,12.13778562384432,2.196954279885814,43.87831178778889,8.576539274965281,17.428663485607856,8.852124210642575,16.87637930217042,8.917017299409263,14.749028388355123,3.2415947163703382,43.87831178778889,11.094276893857735,18.96663823864413,7.872361344786395,12.47202756960707,6.751554807044095,11.5987649228913,2.196954279885814,35.03645601726627,7.588696880196194,15.236422561066036,7.647725680869842,10090.131764124355,78858.25639471844,274.0690541572934,74.6945654656161,655525.1519254034,202.9492996990788,444.8011313525916,241.8518316535128,1277.585106347769,100.0,100.0,100.0,100.0,32.968783212659204,127.84128994712744,83114.77231177285,100.0,100.0,100.0
valence,eeg_bp_delta__Fz,sisyphus,14.050253607108939,7.886818232659058,12.13778562384432,2.196954279885814,43.87831178778889,8.576539274965281,17.428663485607856,8.852124210642575,16.87637930217042,8.917017299409263,14.749028388355123,3.2415947163703382,43.87831178778889,11.094276893857735,18.96663823864413,7.872361344786395,12.47202756960707,6.751554807044095,11.5987649228913,2.196954279885814,35.03645601726627,7.588696880196194,15.236422561066036,7.647725680869842,7521.518484465017,67232.7661930538,278.03478633618647,45.03151688927021,645281.1352118326,165.8489986340492,476.6587197377641,310.8097211037149,951.9007550813997,100.0,100.0,100.0,100.0,33.471613639569654,104.1031102860436,81815.89405550079,100.0,100.0,98.9010989010989
valence,eeg_bp_delta__Fz,shape_sorter_interaction,14.050253607108939,7.886818232659058,12.13778562384432,2.196954279885814,43.87831178778889,8.576539274965281,17.428663485607856,8.852124210642575,16.87637930217042,8.917017299409263,14.749028388355123,3.2415947163703382,43.87831178778889,11.094276893857735,18.96663823864413,7.872361344786395,12.47202756960707,6.751554807044095,11.5987649228913,2.196954279885814,35.03645601726627,7.588696880196194,15.236422561066036,7.647725680869842,8717.466303013754,74783.72880852727,21.68080058140533,5.444249944782737,660612.6297979649,14.2627676717751,36.88520689991867,22.62243922814357,1103.5395761203272,23.376623376623375,67.53246753246754,29.87012987012987,24.675324675324674,1.091188285117187,9.89221267854911,83759.83318708178,29.87012987012987,24.675324675324674,14.285714285714285
arousal,eeg_se__Fz,ALL_ANALYZED_TASKS,4.63908401668249,0.2380319935728892,4.692576967635442,3.75619972640026,5.026992101131952,4.515903680432346,4.797333374643781,0.28142969421143516,4.7108862939745535,0.18832830681897236,4.758784220132117,4.168182701227394,5.026992101131952,4.627384692419339,4.828101311031973,0.2007166186126339,4.554226779882779,0.26155352761312245,4.60150591240336,3.75619972640026,4.993748931669828,4.426949427855364,4.735757277084784,0.30880784922941995,2.902871643815289,0.8969742081072205,2.599320797088458,1.1462013627707155,4.96259202300089,2.2406739878791027,3.4222477994768794,1.1815738115977767,-7.294029457160113,80.1186943620178,92.58160237388724,84.86646884272997,82.19584569732937,8.569281754847058,11.619130368551021,14.674004958254478,84.86646884272997,82.19584569732937,75.37091988130564
arousal,eeg_se__Fz,pick_place,4.63908401668249,0.2380319935728892,4.692576967635442,3.75619972640026,5.026992101131952,4.515903680432346,4.797333374643781,0.28142969421143516,4.7108862939745535,0.18832830681897236,4.758784220132117,4.168182701227394,5.026992101131952,4.627384692419339,4.828101311031973,0.2007166186126339,4.554226779882779,0.26155352761312245,4.60150591240336,3.75619972640026,4.993748931669828,4.426949427855364,4.735757277084784,0.30880784922941995,2.632476979465252,0.5362052016296073,2.586764059608379,1.292535913971726,3.5058614275686586,2.440133542211627,2.969468530617876,0.5293349884062488,-8.42998878889271,100.0,100.0,100.0,100.0,8.622034064700875,12.135642288450128,14.059236544124465,100.0,100.0,92.85714285714286
arousal,eeg_se__Fz,shape_sorter_observation,4.63908401668249,0.2380319935728892,4.692576967635442,3.75619972640026,5.026992101131952,4.515903680432346,4.797333374643781,0.28142969421143516,4.7108862939745535,0.18832830681897236,4.758784220132117,4.168182701227394,5.026992101131952,4.627384692419339,4.828101311031973,0.2007166186126339,4.554226779882779,0.26155352761312245,4.60150591240336,3.75619972640026,4.993748931669828,4.426949427855364,4.735757277084784,0.30880784922941995,2.6139001377899542,0.594202365048552,2.443925395291472,1.3066116900489164,4.369391348194225,2.240479030436787,2.953335545883949,0.7128565154471622,-8.508032254380089,94.91525423728814,100.0,98.30508474576271,98.30508474576271,9.222115852753317,11.384077325667935,14.000102577022348,98.30508474576271,98.30508474576271,89.83050847457628
arousal,eeg_se__Fz,stack,4.63908401668249,0.2380319935728892,4.692576967635442,3.75619972640026,5.026992101131952,4.515903680432346,4.797333374643781,0.28142969421143516,4.7108862939745535,0.18832830681897236,4.758784220132117,4.168182701227394,5.026992101131952,4.627384692419339,4.828101311031973,0.2007166186126339,4.554226779882779,0.26155352761312245,4.60150591240336,3.75619972640026,4.993748931669828,4.426949427855364,4.735757277084784,0.30880784922941995,2.4251923498492163,0.4714521081578907,2.271936285621119,1.359631373196914,3.722378387927182,2.1350669626327705,2.7252103560035446,0.590143393370774,-9.30081554837436,100.0,100.0,100.0,100.0,9.944662041140752,11.497916913609115,13.777360741556596,100.0,100.0,95.58823529411765
arousal,eeg_se__Fz,sisyphus,4.63908401668249,0.2380319935728892,4.692576967635442,3.75619972640026,5.026992101131952,4.515903680432346,4.797333374643781,0.28142969421143516,4.7108862939745535,0.18832830681897236,4.758784220132117,4.168182701227394,5.026992101131952,4.627384692419339,4.828101311031973,0.2007166186126339,4.554226779882779,0.26155352761312245,4.60150591240336,3.75619972640026,4.993748931669828,4.426949427855364,4.735757277084784,0.30880784922941995,2.487257448456388,0.47402010660398475,2.380377374465513,1.3654805274325017,4.082459569316358,2.141747249221363,2.7969264281026245,0.6551791788812613,-9.040072873931452,98.9010989010989,100.0,100.0,98.9010989010989,9.489088455352219,11.559848978318735,13.752787766521637,100.0,98.9010989010989,97.8021978021978
arousal,eeg_se__Fz,shape_sorter_interaction,4.63908401668249,0.2380319935728892,4.692576967635442,3.75619972640026,5.026992101131952,4.515903680432346,4.797333374643781,0.28142969421143516,4.7108862939745535,0.18832830681897236,4.758784220132117,4.168182701227394,5.026992101131952,4.627384692419339,4.828101311031973,0.2007166186126339,4.554226779882779,0.26155352761312245,4.60150591240336,3.75619972640026,4.993748931669828,4.426949427855364,4.735757277084784,0.30880784922941995,4.184806429861381,0.6922396903393864,4.379200895020827,1.1462013627707155,4.96259202300089,3.942411200383197,4.66055675501211,0.7181455546289133,-1.9084728065431311,18.181818181818183,67.53246753246754,35.064935064935064,24.675324675324674,1.204597134899002,6.679907838884144,14.674004958254478,35.064935064935064,24.675324675324674,10.38961038961039
arousal,eeg_hm__Fz,ALL_ANALYZED_TASKS,0.3961846989043238,0.05114987611264921,0.39675899252381,0.258900907159693,0.5276483384419882,0.35967565444280625,0.43058947653311047,0.07091382209030422,0.4117315343335415,0.04581113763285694,0.4083912274822276,0.3308482967267436,0.5276483384419882,0.3784440583028464,0.4384009690774881,0.059956910774641714,0.3778111661243393,0.05103763723257155,0.3751826368635525,0.258900907159693,0.4783661923929318,0.3446602395959353,0.4225600529368828,0.07789981334094753,0.2030499974661412,0.0903029223154908,0.1794982978562166,0.022654151286696,0.432958227633182,0.1347039787181756,0.2601804676687665,0.1254764889505909,-3.775858635763557,74.1839762611276,91.98813056379822,82.19584569732937,70.91988130563797,4.236303536119832,5.712244331435415,7.302667689653598,82.19584569732937,70.91988130563797,27.89317507418398
arousal,eeg_hm__Fz,pick_place,0.3961846989043238,0.05114987611264921,0.39675899252381,0.258900907159693,0.5276483384419882,0.35967565444280625,0.43058947653311047,0.07091382209030422,0.4117315343335415,0.04581113763285694,0.4083912274822276,0.3308482967267436,0.5276483384419882,0.3784440583028464,0.4384009690774881,0.059956910774641714,0.3778111661243393,0.05103763723257155,0.3751826368635525,0.258900907159693,0.4783661923929318,0.3446602395959353,0.4225600529368828,0.07789981334094753,0.1812388723653692,0.05079576950213084,0.18069376981584157,0.022654151286696,0.2674556924954363,0.15186224361481385,0.2157127163668012,0.06385047275198735,-4.20227462654204,90.47619047619048,100.0,100.0,88.09523809523809,4.212931593693381,5.764988887038512,7.302667689653598,100.0,88.09523809523809,16.666666666666664
