mode,participant,held_out_participant,target,modality,classifier,feature_count_request,fold,tn,fp,fn,tp
individual,P24,P24,valence,eeg,knn,all,1,4,9,5,6
individual,P24,P24,valence,eeg,knn,all,2,8,5,11,0
individual,P24,P24,valence,eeg,knn,all,3,10,2,8,3
individual,P24,P24,valence,eeg,knn,all,4,10,2,6,5
individual,P24,P24,valence,eeg,knn,all,5,8,4,8,3
individual,P25,P25,valence,eeg,knn,all,1,2,8,4,10
individual,P25,P25,valence,eeg,knn,all,2,4,7,4,9
individual,P25,P25,valence,eeg,knn,all,3,7,4,6,7
individual,P25,P25,valence,eeg,knn,all,4,3,8,3,10
individual,P25,P25,valence,eeg,knn,all,5,4,7,8,5
individual,P26,P26,valence,eeg,knn,all,1,9,4,3,8
individual,P26,P26,valence,eeg,knn,all,2,7,7,3,7
individual,P26,P26,valence,eeg,knn,all,3,5,8,5,5
individual,P26,P26,valence,eeg,knn,all,4,10,3,5,5
individual,P26,P26,valence,eeg,knn,all,5,3,10,3,7
individual,P27,P27,valence,eeg,knn,all,1,0,8,0,16
individual,P27,P27,valence,eeg,knn,all,2,2,5,1,15
individual,P27,P27,valence,eeg,knn,all,3,2,5,2,14
individual,P27,P27,valence,eeg,knn,all,4,0,7,2,14
individual,P27,P27,valence,eeg,knn,all,5,1,7,3,12
individual,P30,P30,valence,eeg,knn,all,1,6,6,6,6
individual,P30,P30,valence,eeg,knn,all,2,7,5,5,6
individual,P30,P30,valence,eeg,knn,all,3,7,4,8,4
individual,P30,P30,valence,eeg,knn,all,4,5,6,3,9
individual,P30,P30,valence,eeg,knn,all,5,5,6,10,2
individual,P32,P32,valence,eeg,knn,all,1,6,5,4,9
individual,P32,P32,valence,eeg,knn,all,2,7,4,8,5
individual,P32,P32,valence,eeg,knn,all,3,7,5,3,9
individual,P32,P32,valence,eeg,knn,all,4,6,6,6,6
individual,P32,P32,valence,eeg,knn,all,5,7,5,6,6
individual,P33,P33,valence,eeg,knn,all,1,9,3,6,6
individual,P33,P33,valence,eeg,knn,all,2,8,4,8,4
individual,P33,P33,valence,eeg,knn,all,3,7,5,9,2
individual,P33,P33,valence,eeg,knn,all,4,8,4,9,2
individual,P33,P33,valence,eeg,knn,all,5,7,5,3,8
individual,P34,P34,valence,eeg,knn,all,1,7,7,8,2
individual,P34,P34,valence,eeg,knn,all,2,6,8,7,3
individual,P34,P34,valence,eeg,knn,all,3,10,4,7,3
individual,P34,P34,valence,eeg,knn,all,4,8,6,6,3
individual,P34,P34,valence,eeg,knn,all,5,9,5,9,0
individual,P38,P38,valence,eeg,knn,all,1,1,9,4,10
individual,P38,P38,valence,eeg,knn,all,2,3,7,4,10
individual,P38,P38,valence,eeg,knn,all,3,0,10,1,12
individual,P38,P38,valence,eeg,knn,all,4,4,6,5,8
individual,P38,P38,valence,eeg,knn,all,5,4,5,4,10
individual,P39,P39,valence,eeg,knn,all,1,0,7,0,17
individual,P39,P39,valence,eeg,knn,all,2,1,6,0,17
individual,P39,P39,valence,eeg,knn,all,3,0,6,1,16
individual,P39,P39,valence,eeg,knn,all,4,0,6,1,16
individual,P39,P39,valence,eeg,knn,all,5,0,7,0,16
individual,P40,P40,valence,eeg,knn,all,1,5,6,6,7
individual,P40,P40,valence,eeg,knn,all,2,6,5,8,5
individual,P40,P40,valence,eeg,knn,all,3,7,4,9,4
individual,P40,P40,valence,eeg,knn,all,4,4,7,4,9
individual,P40,P40,valence,eeg,knn,all,5,3,7,4,10
individual,P41,P41,valence,eeg,knn,all,1,3,8,1,12
individual,P41,P41,valence,eeg,knn,all,2,5,6,5,8
individual,P41,P41,valence,eeg,knn,all,3,4,6,3,10
individual,P41,P41,valence,eeg,knn,all,4,6,4,5,8
individual,P41,P41,valence,eeg,knn,all,5,2,8,3,10
individual,P42,P42,valence,eeg,knn,all,1,3,7,4,10
individual,P42,P42,valence,eeg,knn,all,2,4,6,5,9
individual,P42,P42,valence,eeg,knn,all,3,6,4,8,6
individual,P42,P42,valence,eeg,knn,all,4,6,5,5,8
individual,P42,P42,valence,eeg,knn,all,5,3,8,5,8
individual,P43,P43,valence,eeg,knn,all,1,1,8,5,10
individual,P43,P43,valence,eeg,knn,all,2,2,7,3,12
individual,P43,P43,valence,eeg,knn,all,3,3,6,6,9
individual,P43,P43,valence,eeg,knn,all,4,4,4,8,8
individual,P43,P43,valence,eeg,knn,all,5,4,4,5,11
individual,P44,P44,valence,eeg,knn,all,1,0,7,1,16
individual,P44,P44,valence,eeg,knn,all,2,0,7,1,16
individual,P44,P44,valence,eeg,knn,all,3,0,7,0,17
individual,P44,P44,valence,eeg,knn,all,4,1,6,2,15
individual,P44,P44,valence,eeg,knn,all,5,0,7,0,16
individual,P45,P45,valence,eeg,knn,all,1,1,8,1,14
individual,P45,P45,valence,eeg,knn,all,2,1,8,2,13
individual,P45,P45,valence,eeg,knn,all,3,1,7,6,10
individual,P45,P45,valence,eeg,knn,all,4,3,5,2,14
individual,P45,P45,valence,eeg,knn,all,5,1,7,3,13
individual,P46,P46,valence,eeg,knn,all,1,4,6,5,9
individual,P46,P46,valence,eeg,knn,all,2,2,8,3,11
individual,P46,P46,valence,eeg,knn,all,3,5,4,4,10
individual,P46,P46,valence,eeg,knn,all,4,2,8,4,9
individual,P46,P46,valence,eeg,knn,all,5,4,6,3,10
individual,P10,P10,valence,eeg,knn,5,1,2,8,5,9
individual,P10,P10,valence,eeg,knn,5,2,2,8,2,12
individual,P10,P10,valence,eeg,knn,5,3,2,8,1,13
individual,P10,P10,valence,eeg,knn,5,4,4,6,7,7
individual,P10,P10,valence,eeg,knn,5,5,4,6,1,13
individual,P11,P11,valence,eeg,knn,5,1,6,6,8,4
individual,P11,P11,valence,eeg,knn,5,2,5,7,5,7
individual,P11,P11,valence,eeg,knn,5,3,6,6,9,3
individual,P11,P11,valence,eeg,knn,5,4,6,5,8,5
individual,P11,P11,valence,eeg,knn,5,5,6,5,11,2
individual,P14,P14,valence,eeg,knn,5,1,7,6,7,4
individual,P14,P14,valence,eeg,knn,5,2,5,8,4,6
individual,P14,P14,valence,eeg,knn,5,3,4,8,8,3
individual,P14,P14,valence,eeg,knn,5,4,6,6,3,8
individual,P14,P14,valence,eeg,knn,5,5,5,7,5,6
individual,P15,P15,valence,eeg,knn,5,1,2,6,8,8
individual,P15,P15,valence,eeg,knn,5,2,4,4,4,11
individual,P15,P15,valence,eeg,knn,5,3,1,7,2,13
individual,P15,P15,valence,eeg,knn,5,4,1,6,2,14
individual,P15,P15,valence,eeg,knn,5,5,2,5,3,13
individual,P16,P16,valence,eeg,knn,5,1,5,6,7,6
individual,P16,P16,valence,eeg,knn,5,2,4,7,5,8
individual,P16,P16,valence,eeg,knn,5,3,5,6,3,9
individual,P16,P16,valence,eeg,knn,5,4,4,7,7,5
individual,P16,P16,valence,eeg,knn,5,5,4,7,6,6
individual,P17,P17,valence,eeg,knn,5,1,6,5,3,10
individual,P17,P17,valence,eeg,knn,5,2,8,2,4,10
individual,P17,P17,valence,eeg,knn,5,3,7,3,4,10
individual,P17,P17,valence,eeg,knn,5,4,4,6,4,9
individual,P17,P17,valence,eeg,knn,5,5,4,6,4,9
individual,P18,P18,valence,eeg,knn,5,1,7,5,4,8
individual,P18,P18,valence,eeg,knn,5,2,3,8,3,9
individual,P18,P18,valence,eeg,knn,5,3,6,5,6,6
individual,P18,P18,valence,eeg,knn,5,4,7,4,11,1
individual,P18,P18,valence,eeg,knn,5,5,7,4,7,5
individual,P19,P19,valence,eeg,knn,5,1,4,5,1,14
individual,P19,P19,valence,eeg,knn,5,2,3,6,3,12
individual,P19,P19,valence,eeg,knn,5,3,3,6,5,10
individual,P19,P19,valence,eeg,knn,5,4,0,8,1,15
individual,P19,P19,valence,eeg,knn,5,5,3,5,6,10
individual,P20,P20,valence,eeg,knn,5,1,6,5,7,6
individual,P20,P20,valence,eeg,knn,5,2,1,10,7,6
individual,P20,P20,valence,eeg,knn,5,3,6,4,6,7
individual,P20,P20,valence,eeg,knn,5,4,3,7,1,12
individual,P20,P20,valence,eeg,knn,5,5,3,7,6,7
individual,P22,P22,valence,eeg,knn,5,1,9,5,7,3
individual,P22,P22,valence,eeg,knn,5,2,12,2,7,3
individual,P22,P22,valence,eeg,knn,5,3,12,2,4,6
individual,P22,P22,valence,eeg,knn,5,4,7,6,8,3
individual,P22,P22,valence,eeg,knn,5,5,10,3,7,4
individual,P23,P23,valence,eeg,knn,5,1,9,5,6,4
individual,P23,P23,valence,eeg,knn,5,2,8,6,6,4
individual,P23,P23,valence,eeg,knn,5,3,9,4,7,3
individual,P23,P23,valence,eeg,knn,5,4,8,6,5,4
individual,P23,P23,valence,eeg,knn,5,5,12,2,4,5
individual,P24,P24,valence,eeg,knn,5,1,10,3,4,7
individual,P24,P24,valence,eeg,knn,5,2,8,5,4,7
individual,P24,P24,valence,eeg,knn,5,3,3,9,5,6
individual,P24,P24,valence,eeg,knn,5,4,7,5,4,7
individual,P24,P24,valence,eeg,knn,5,5,6,6,6,5
individual,P25,P25,valence,eeg,knn,5,1,5,5,6,8
individual,P25,P25,valence,eeg,knn,5,2,6,5,3,10
individual,P25,P25,valence,eeg,knn,5,3,5,6,4,9
individual,P25,P25,valence,eeg,knn,5,4,5,6,2,11
individual,P25,P25,valence,eeg,knn,5,5,2,9,3,10
individual,P26,P26,valence,eeg,knn,5,1,7,6,6,5
individual,P26,P26,valence,eeg,knn,5,2,6,8,5,5
individual,P26,P26,valence,eeg,knn,5,3,6,7,3,7
individual,P26,P26,valence,eeg,knn,5,4,10,3,5,5
individual,P26,P26,valence,eeg,knn,5,5,9,4,8,2
individual,P27,P27,valence,eeg,knn,5,1,3,5,2,14
individual,P27,P27,valence,eeg,knn,5,2,4,3,3,13
individual,P27,P27,valence,eeg,knn,5,3,0,7,1,15
individual,P27,P27,valence,eeg,knn,5,4,1,6,5,11
individual,P27,P27,valence,eeg,knn,5,5,2,6,4,11
individual,P30,P30,valence,eeg,knn,5,1,5,7,8,4
individual,P30,P30,valence,eeg,knn,5,2,5,7,6,5
individual,P30,P30,valence,eeg,knn,5,3,5,6,10,2
individual,P30,P30,valence,eeg,knn,5,4,6,5,8,4
individual,P30,P30,valence,eeg,knn,5,5,4,7,7,5
individual,P32,P32,valence,eeg,knn,5,1,4,7,6,7
individual,P32,P32,valence,eeg,knn,5,2,8,3,9,4
individual,P32,P32,valence,eeg,knn,5,3,6,6,6,6
individual,P32,P32,valence,eeg,knn,5,4,6,6,7,5
individual,P32,P32,valence,eeg,knn,5,5,7,5,6,6
individual,P33,P33,valence,eeg,knn,5,1,8,4,7,5
individual,P33,P33,valence,eeg,knn,5,2,5,7,5,7
individual,P33,P33,valence,eeg,knn,5,3,6,6,6,5
individual,P33,P33,valence,eeg,knn,5,4,8,4,5,6
individual,P33,P33,valence,eeg,knn,5,5,12,0,7,4
individual,P34,P34,valence,eeg,knn,5,1,8,6,6,4
individual,P34,P34,valence,eeg,knn,5,2,10,4,7,3
individual,P34,P34,valence,eeg,knn,5,3,9,5,5,5
individual,P34,P34,valence,eeg,knn,5,4,11,3,7,2
individual,P34,P34,valence,eeg,knn,5,5,7,7,8,1
individual,P38,P38,valence,eeg,knn,5,1,2,8,1,13
individual,P38,P38,valence,eeg,knn,5,2,2,8,2,12
individual,P38,P38,valence,eeg,knn,5,3,4,6,3,10
individual,P38,P38,valence,eeg,knn,5,4,4,6,2,11
individual,P38,P38,valence,eeg,knn,5,5,4,5,2,12
individual,P39,P39,valence,eeg,knn,5,1,1,6,1,16
individual,P39,P39,valence,eeg,knn,5,2,3,4,0,17
individual,P39,P39,valence,eeg,knn,5,3,1,5,4,13
individual,P39,P39,valence,eeg,knn,5,4,2,4,3,14
individual,P39,P39,valence,eeg,knn,5,5,1,6,4,12
individual,P40,P40,valence,eeg,knn,5,1,5,6,9,4
individual,P40,P40,valence,eeg,knn,5,2,3,8,1,12
individual,P40,P40,valence,eeg,knn,5,3,3,8,10,3
individual,P40,P40,valence,eeg,knn,5,4,7,4,4,9
individual,P40,P40,valence,eeg,knn,5,5,4,6,8,6
individual,P41,P41,valence,eeg,knn,5,1,3,8,3,10
individual,P41,P41,valence,eeg,knn,5,2,3,8,6,7
individual,P41,P41,valence,eeg,knn,5,3,5,5,9,4
individual,P41,P41,valence,eeg,knn,5,4,6,4,7,6
individual,P41,P41,valence,eeg,knn,5,5,2,8,0,13
individual,P42,P42,valence,eeg,knn,5,1,4,6,5,9
individual,P42,P42,valence,eeg,knn,5,2,5,5,7,7
individual,P42,P42,valence,eeg,knn,5,3,5,5,9,5
individual,P42,P42,valence,eeg,knn,5,4,6,5,3,10
individual,P42,P42,valence,eeg,knn,5,5,3,8,5,8
individual,P43,P43,valence,eeg,knn,5,1,2,7,0,15
individual,P43,P43,valence,eeg,knn,5,2,5,4,4,11
individual,P43,P43,valence,eeg,knn,5,3,4,5,4,11
individual,P43,P43,valence,eeg,knn,5,4,3,5,4,12
individual,P43,P43,valence,eeg,knn,5,5,2,6,8,8
individual,P44,P44,valence,eeg,knn,5,1,2,5,5,12
individual,P44,P44,valence,eeg,knn,5,2,1,6,4,13
individual,P44,P44,valence,eeg,knn,5,3,0,7,7,10
individual,P44,P44,valence,eeg,knn,5,4,1,6,2,15
individual,P44,P44,valence,eeg,knn,5,5,0,7,2,14
individual,P45,P45,valence,eeg,knn,5,1,4,5,5,10
individual,P45,P45,valence,eeg,knn,5,2,0,9,0,15
individual,P45,P45,valence,eeg,knn,5,3,1,7,2,14
individual,P45,P45,valence,eeg,knn,5,4,2,6,2,14
individual,P45,P45,valence,eeg,knn,5,5,2,6,5,11
individual,P46,P46,valence,eeg,knn,5,1,5,5,3,11
individual,P46,P46,valence,eeg,knn,5,2,7,3,3,11
individual,P46,P46,valence,eeg,knn,5,3,5,4,5,9
individual,P46,P46,valence,eeg,knn,5,4,5,5,5,8
individual,P46,P46,valence,eeg,knn,5,5,2,8,1,12
individual,P10,P10,valence,eeg,knn,10,1,3,7,5,9
individual,P10,P10,valence,eeg,knn,10,2,3,7,4,10
individual,P10,P10,valence,eeg,knn,10,3,2,8,1,13
individual,P10,P10,valence,eeg,knn,10,4,3,7,6,8
individual,P10,P10,valence,eeg,knn,10,5,3,7,0,14
individual,P11,P11,valence,eeg,knn,10,1,6,6,6,6
individual,P11,P11,valence,eeg,knn,10,2,4,8,1,11
individual,P11,P11,valence,eeg,knn,10,3,3,9,2,10
individual,P11,P11,valence,eeg,knn,10,4,3,8,6,7
individual,P11,P11,valence,eeg,knn,10,5,6,5,9,4
individual,P14,P14,valence,eeg,knn,10,1,5,8,4,7
individual,P14,P14,valence,eeg,knn,10,2,4,9,7,3
individual,P14,P14,valence,eeg,knn,10,3,8,4,7,4
individual,P14,P14,valence,eeg,knn,10,4,9,3,4,7
individual,P14,P14,valence,eeg,knn,10,5,5,7,5,6
individual,P15,P15,valence,eeg,knn,10,1,4,4,5,11
individual,P15,P15,valence,eeg,knn,10,2,1,7,5,10
individual,P15,P15,valence,eeg,knn,10,3,0,8,5,10
individual,P15,P15,valence,eeg,knn,10,4,4,3,3,13
individual,P15,P15,valence,eeg,knn,10,5,1,6,6,10
individual,P16,P16,valence,eeg,knn,10,1,4,7,7,6
individual,P16,P16,valence,eeg,knn,10,2,4,7,5,8
individual,P16,P16,valence,eeg,knn,10,3,9,2,4,8
individual,P16,P16,valence,eeg,knn,10,4,5,6,6,6
individual,P16,P16,valence,eeg,knn,10,5,6,5,8,4
individual,P17,P17,valence,eeg,knn,10,1,5,6,3,10
individual,P17,P17,valence,eeg,knn,10,2,7,3,2,12
individual,P17,P17,valence,eeg,knn,10,3,5,5,5,9
individual,P17,P17,valence,eeg,knn,10,4,3,7,5,8
individual,P17,P17,valence,eeg,knn,10,5,3,7,2,11
individual,P18,P18,valence,eeg,knn,10,1,6,6,4,8
individual,P18,P18,valence,eeg,knn,10,2,7,4,2,10
individual,P18,P18,valence,eeg,knn,10,3,5,6,7,5
individual,P18,P18,valence,eeg,knn,10,4,7,4,8,4
individual,P18,P18,valence,eeg,knn,10,5,10,1,10,2
individual,P19,P19,valence,eeg,knn,10,1,1,8,1,14
individual,P19,P19,valence,eeg,knn,10,2,3,6,2,13
individual,P19,P19,valence,eeg,knn,10,3,3,6,3,12
individual,P19,P19,valence,eeg,knn,10,4,2,6,2,14
individual,P19,P19,valence,eeg,knn,10,5,5,3,7,9
individual,P20,P20,valence,eeg,knn,10,1,5,6,6,7
individual,P20,P20,valence,eeg,knn,10,2,2,9,6,7
individual,P20,P20,valence,eeg,knn,10,3,3,7,3,10
individual,P20,P20,valence,eeg,knn,10,4,2,8,2,11
individual,P20,P20,valence,eeg,knn,10,5,4,6,6,7
individual,P22,P22,valence,eeg,knn,10,1,10,4,5,5
individual,P22,P22,valence,eeg,knn,10,2,11,3,8,2
individual,P22,P22,valence,eeg,knn,10,3,10,4,6,4
individual,P22,P22,valence,eeg,knn,10,4,9,4,8,3
individual,P22,P22,valence,eeg,knn,10,5,7,6,8,3
individual,P23,P23,valence,eeg,knn,10,1,12,2,9,1
individual,P23,P23,valence,eeg,knn,10,2,8,6,6,4
individual,P23,P23,valence,eeg,knn,10,3,7,6,6,4
individual,P23,P23,valence,eeg,knn,10,4,8,6,5,4
individual,P23,P23,valence,eeg,knn,10,5,10,4,4,5
individual,P24,P24,valence,eeg,knn,10,1,10,3,6,5
individual,P24,P24,valence,eeg,knn,10,2,8,5,7,4
individual,P24,P24,valence,eeg,knn,10,3,5,7,5,6
individual,P24,P24,valence,eeg,knn,10,4,8,4,6,5
individual,P24,P24,valence,eeg,knn,10,5,6,6,5,6
individual,P25,P25,valence,eeg,knn,10,1,5,5,8,6
individual,P25,P25,valence,eeg,knn,10,2,5,6,4,9
individual,P25,P25,valence,eeg,knn,10,3,3,8,4,9
individual,P25,P25,valence,eeg,knn,10,4,5,6,3,10
individual,P25,P25,valence,eeg,knn,10,5,4,7,1,12
individual,P26,P26,valence,eeg,knn,10,1,9,4,5,6
individual,P26,P26,valence,eeg,knn,10,2,6,8,5,5
individual,P26,P26,valence,eeg,knn,10,3,6,7,2,8
individual,P26,P26,valence,eeg,knn,10,4,12,1,7,3
individual,P26,P26,valence,eeg,knn,10,5,6,7,7,3
individual,P27,P27,valence,eeg,knn,10,1,1,7,0,16
individual,P27,P27,valence,eeg,knn,10,2,1,6,3,13
individual,P27,P27,valence,eeg,knn,10,3,1,6,1,15
individual,P27,P27,valence,eeg,knn,10,4,1,6,5,11
individual,P27,P27,valence,eeg,knn,10,5,2,6,4,11
individual,P30,P30,valence,eeg,knn,10,1,3,9,2,10
individual,P30,P30,valence,eeg,knn,10,2,4,8,5,6
individual,P30,P30,valence,eeg,knn,10,3,5,6,7,5
individual,P30,P30,valence,eeg,knn,10,4,2,9,5,7
individual,P30,P30,valence,eeg,knn,10,5,6,5,9,3
individual,P32,P32,valence,eeg,knn,10,1,3,8,7,6
individual,P32,P32,valence,eeg,knn,10,2,6,5,9,4
individual,P32,P32,valence,eeg,knn,10,3,7,5,8,4
individual,P32,P32,valence,eeg,knn,10,4,4,8,4,8
individual,P32,P32,valence,eeg,knn,10,5,6,6,8,4
individual,P33,P33,valence,eeg,knn,10,1,8,4,5,7
individual,P33,P33,valence,eeg,knn,10,2,8,4,8,4
individual,P33,P33,valence,eeg,knn,10,3,6,6,6,5
individual,P33,P33,valence,eeg,knn,10,4,8,4,7,4
individual,P33,P33,valence,eeg,knn,10,5,8,4,4,7
individual,P34,P34,valence,eeg,knn,10,1,11,3,7,3
individual,P34,P34,valence,eeg,knn,10,2,6,8,5,5
individual,P34,P34,valence,eeg,knn,10,3,5,9,3,7
individual,P34,P34,valence,eeg,knn,10,4,10,4,8,1
individual,P34,P34,valence,eeg,knn,10,5,9,5,9,0
individual,P38,P38,valence,eeg,knn,10,1,3,7,3,11
individual,P38,P38,valence,eeg,knn,10,2,2,8,4,10
individual,P38,P38,valence,eeg,knn,10,3,4,6,3,10
individual,P38,P38,valence,eeg,knn,10,4,5,5,4,9
individual,P38,P38,valence,eeg,knn,10,5,5,4,4,10
individual,P39,P39,valence,eeg,knn,10,1,0,7,1,16
individual,P39,P39,valence,eeg,knn,10,2,1,6,1,16
individual,P39,P39,valence,eeg,knn,10,3,1,5,4,13
individual,P39,P39,valence,eeg,knn,10,4,0,6,1,16
individual,P39,P39,valence,eeg,knn,10,5,1,6,3,13
individual,P40,P40,valence,eeg,knn,10,1,5,6,8,5
individual,P40,P40,valence,eeg,knn,10,2,5,6,4,9
individual,P40,P40,valence,eeg,knn,10,3,5,6,6,7
individual,P40,P40,valence,eeg,knn,10,4,6,5,6,7
individual,P40,P40,valence,eeg,knn,10,5,5,5,5,9
individual,P41,P41,valence,eeg,knn,10,1,3,8,4,9
individual,P41,P41,valence,eeg,knn,10,2,2,9,3,10
individual,P41,P41,valence,eeg,knn,10,3,5,5,6,7
individual,P41,P41,valence,eeg,knn,10,4,4,6,6,7
individual,P41,P41,valence,eeg,knn,10,5,2,8,4,9
individual,P42,P42,valence,eeg,knn,10,1,5,5,7,7
individual,P42,P42,valence,eeg,knn,10,2,4,6,9,5
individual,P42,P42,valence,eeg,knn,10,3,7,3,8,6
individual,P42,P42,valence,eeg,knn,10,4,7,4,4,9
individual,P42,P42,valence,eeg,knn,10,5,4,7,4,9
individual,P43,P43,valence,eeg,knn,10,1,4,5,5,10
individual,P43,P43,valence,eeg,knn,10,2,2,7,2,13
individual,P43,P43,valence,eeg,knn,10,3,4,5,5,10
individual,P43,P43,valence,eeg,knn,10,4,4,4,5,11
individual,P43,P43,valence,eeg,knn,10,5,1,7,5,11
individual,P44,P44,valence,eeg,knn,10,1,1,6,3,14
individual,P44,P44,valence,eeg,knn,10,2,0,7,1,16
individual,P44,P44,valence,eeg,knn,10,3,0,7,5,12
individual,P44,P44,valence,eeg,knn,10,4,3,4,2,15
individual,P44,P44,valence,eeg,knn,10,5,1,6,4,12
individual,P45,P45,valence,eeg,knn,10,1,2,7,4,11
individual,P45,P45,valence,eeg,knn,10,2,0,9,3,12
individual,P45,P45,valence,eeg,knn,10,3,2,6,2,14
individual,P45,P45,valence,eeg,knn,10,4,2,6,5,11
individual,P45,P45,valence,eeg,knn,10,5,1,7,2,14
individual,P46,P46,valence,eeg,knn,10,1,4,6,5,9
individual,P46,P46,valence,eeg,knn,10,2,6,4,2,12
individual,P46,P46,valence,eeg,knn,10,3,6,3,8,6
individual,P46,P46,valence,eeg,knn,10,4,2,8,5,8
individual,P46,P46,valence,eeg,knn,10,5,3,7,4,9
individual,P10,P10,valence,eeg,knn,20,1,3,7,4,10
individual,P10,P10,valence,eeg,knn,20,2,1,9,4,10
individual,P10,P10,valence,eeg,knn,20,3,4,6,1,13
individual,P10,P10,valence,eeg,knn,20,4,5,5,8,6
individual,P10,P10,valence,eeg,knn,20,5,3,7,0,14
individual,P11,P11,valence,eeg,knn,20,1,3,9,4,8
individual,P11,P11,valence,eeg,knn,20,2,6,6,3,9
individual,P11,P11,valence,eeg,knn,20,3,3,9,5,7
individual,P11,P11,valence,eeg,knn,20,4,3,8,5,8
individual,P11,P11,valence,eeg,knn,20,5,6,5,6,7
individual,P14,P14,valence,eeg,knn,20,1,5,8,7,4
individual,P14,P14,valence,eeg,knn,20,2,8,5,8,2
individual,P14,P14,valence,eeg,knn,20,3,10,2,7,4
individual,P14,P14,valence,eeg,knn,20,4,6,6,4,7
individual,P14,P14,valence,eeg,knn,20,5,7,5,5,6
individual,P15,P15,valence,eeg,knn,20,1,3,5,9,7
individual,P15,P15,valence,eeg,knn,20,2,1,7,1,14
individual,P15,P15,valence,eeg,knn,20,3,2,6,2,13
individual,P15,P15,valence,eeg,knn,20,4,3,4,3,13
individual,P15,P15,valence,eeg,knn,20,5,2,5,6,10
individual,P16,P16,valence,eeg,knn,20,1,5,6,7,6
individual,P16,P16,valence,eeg,knn,20,2,5,6,3,10
individual,P16,P16,valence,eeg,knn,20,3,2,9,6,6
individual,P16,P16,valence,eeg,knn,20,4,4,7,6,6
individual,P16,P16,valence,eeg,knn,20,5,4,7,5,7
individual,P17,P17,valence,eeg,knn,20,1,7,4,4,9
individual,P17,P17,valence,eeg,knn,20,2,6,4,3,11
individual,P17,P17,valence,eeg,knn,20,3,6,4,4,10
